eq_recipeID|wow_spellID|enabled|could_enable|name|Comment|eq_tradeskillID_orig|eq_tradeskillID|eq_skill_needed|eq_trivial|no_fail|replace_container|min_expansion|produced_eqid_0|produced_name_0|produced_count_0|produced_eqid_1|produced_name_1|produced_count_1|produced_eqid_2|produced_name_2|produced_count_2|produced_eqid_3|produced_name_3|produced_count_3|component_eqid_0|component_name_0|component_count_0|component_eqid_1|component_name_1|component_count_1|component_eqid_2|component_name_2|component_count_2|component_eqid_3|component_name_3|component_count_3|component_eqid_4|component_name_4|component_count_4|component_eqid_5|component_name_5|component_count_5|component_eqid_6|component_name_6|component_count_6|component_eqid_7|component_name_7|component_count_7|component_eqid_8|component_name_8|component_count_8|component_eqid_9|component_name_9|component_count_9|container_eqid_0|container_name_0|container_eqid_1|container_name_1|required_eqid_0|required_name_0|required_eqid_1|required_name_1
5847|89137|1||Refined Sylvan Morning Star||63|63|0|18|0|0|-1|20300|Refined Sylvan Morning Star|1||||||||||20297|Rusty Sylvan Morning Star|1|12056|Sharpening Stone|1||||||||||||||||||||||||||||||||
5848|89138|1||Refined Templar Of Fright Cudgel||63|63|0|1|0|0|-1|20415|Refined Templar of Fright Cudgel|1||||||||||12056|Sharpening Stone|1|20414|Rusty Templar of Fright Cudgel|1||||||||||||||||||||||||||||||||
5849|89139|1||Remaining Bone Dust||63|63|0|171|0|0|-1|2067|Dusted Starmetal Block|1|2089|Remaining Bone dust|1|||||||2054|Sanctified bone dust|1|2066|Portion of Starmetal|1||||||||||||||||||||||||||||||||
5850|89140|1||Rose Fine Plate Boots||63|63|0|55|0|0|-1|23069|Rose Fine Plate Boots|1||||||||||21012|Fine Plate Boots|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5851|89141|1||Rose Fine Plate Bracer||63|63|0|55|0|0|-1|23066|Rose Fine Plate Bracer|1||||||||||21009|Fine Plate Bracer|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5852|89142|1||Rose Fine Plate Breastplate||63|63|0|55|0|0|-1|23064|Rose Fine Plate Breastplate|1||||||||||21004|Fine Plate Breastplate|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5853|89143|1||Rose Fine Plate Gauntlets||63|63|0|55|0|0|-1|23067|Rose Fine Plate Gauntlets|1||||||||||21010|Fine Plate Gauntlets|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5854|89144|1||Rose Fine Plate Greaves||63|63|0|55|0|0|-1|23068|Rose Fine Plate Greaves|1||||||||||21011|Fine Plate Greaves|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5855|89145|1||Rose Fine Plate Helm||63|63|0|55|0|0|-1|23063|Rose Fine Plate Helm|1||||||||||21001|Fine Plate Helm|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5856|89146|1||Rose Fine Plate Vambraces||63|63|0|55|0|0|-1|23065|Rose Fine Plate Vambraces|1||||||||||21008|Fine Plate Vambraces|1|22101|Jar of Lacquer|1|22105|Light Red Dye|1|22133|Jar of Acid|1||||||||||||||||||||||||||
5857|89147|1||Round Shield||63|63|0|68|0|0|-1|23358|Round Shield|1||||||||||12003|Sheet Metal|2|13006|Water Flask|1|22060|Round Shield Mold|1||||||||||||||||||||||||||10489|Smithy Hammer||
5858|-1|0||Royal Velium Boots||63|63|0|176|0|0|3|9280|Royal Velium Boots|1||||||||||8894|Soft Fur Padding|1|22002|Plate Boot Mold|1|22096|Folded Sheet of Velium|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5859|-1|0||Royal Velium Bracer||63|63|0|178|0|0|3|9277|Royal Velium Bracer|1||||||||||8894|Soft Fur Padding|1|22001|Plate Bracer Mold|1|22096|Folded Sheet of Velium|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5860|-1|0||Royal Velium Field Plate||63|63|0|187|0|0|3|9275|Royal Velium Field Plate|1||||||||||22096|Folded Sheet of Velium|3|8894|Soft Fur Padding|1|22028|Breastplate Mold|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5861|-1|0||Royal Velium Gauntlets||63|63|0|186|0|0|3|9278|Royal Velium Gauntlets|1||||||||||22096|Folded Sheet of Velium|2|8894|Soft Fur Padding|1|22031|Plate Gauntlet Mold|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5862|-1|0||Royal Velium Greaves||63|63|0|187|0|0|3|9279|Royal Velium Greaves|1||||||||||22096|Folded Sheet of Velium|3|8894|Soft Fur Padding|1|22008|Plate Greaves Mold|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5863|-1|0||Royal Velium Helmet||63|63|0|178|0|0|3|9274|Royal Velium Helmet|1||||||||||22096|Folded Sheet of Velium|2|8894|Soft Fur Padding|1|22003|Plate Helm Mold|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5864|-1|0||Royal Velium Vambraces||63|63|0|178|0|0|3|9276|Royal Velium Vambraces|1||||||||||22096|Folded Sheet of Velium|2|8894|Soft Fur Padding|1|22007|Plate Vambrace Mold|1|22566|Velium Rings|1|||||||||||||||||||||||10425|Velium Smithy Hammer||
5865|89148|1||Sack Of Writhing Hay||63|63|1|2|1|1|-1|14321|Sack of Writhing Hay|1||||||||||13910|Blessed Oil Flask|1|14320|Sack of Cursed Hay|1||||||||||||||||||||||||||||||||
5866|-1|0||Salubrious Heraldic Boots||63|63|0|335|0|0|-1|23916|Salubrious Heraldic Boots|1||||||||||10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22002|Plate Boot Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|23853|Infused High Quality Rings|1|||||||||||||||||10489|Smithy Hammer||
5867|-1|0||Salubrious Heraldic Bracer||63|63|0|335|0|0|-1|23917|Salubrious Heraldic Bracer|1||||||||||10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22001|Plate Bracer Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|23853|Infused High Quality Rings|1|||||||||||||||||10489|Smithy Hammer||
5868|-1|0||Salubrious Heraldic Breastplate||63|63|0|335|0|0|-1|23923|Salubrious Heraldic Breastplate|1||||||||||23853|Infused High Quality Rings|3|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22028|Breastplate Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5869|-1|0||Salubrious Heraldic Cloak||63|63|0|335|0|0|-1|23924|INVALID_ID|1||||||||||23853|Infused High Quality Rings|3|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22056|Field Splinted Cloak Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5870|-1|0||Salubrious Heraldic Collar||63|63|0|335|0|0|-1|23915|Salubrious Heraldic Collar|1||||||||||10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22000|Plate Gorget Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|23853|Infused High Quality Rings|1|||||||||||||||||10489|Smithy Hammer||
5871|-1|0||Salubrious Heraldic Gauntlets||63|63|0|335|0|0|-1|23922|Salubrious Heraldic Gauntlets|1||||||||||23853|Infused High Quality Rings|2|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22031|Plate Gauntlet Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5872|-1|0||Salubrious Heraldic Girdle||63|63|0|335|0|0|-1|23920|Salubrious Heraldic Girdle|1||||||||||23853|Infused High Quality Rings|2|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22006|Plate Belt Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5873|-1|0||Salubrious Heraldic Greaves||63|63|0|335|0|0|-1|23925|Salubrious Heraldic Greaves|1||||||||||23853|Infused High Quality Rings|3|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22008|Plate Greaves Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5874|-1|0||Salubrious Heraldic Helm||63|63|0|335|0|0|-1|23918|Salubrious Heraldic Helm|1||||||||||23853|Infused High Quality Rings|2|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22003|Plate Helm Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5875|-1|0||Salubrious Heraldic Pauldrons||63|63|0|335|0|0|-1|23919|Salubrious Heraldic Pauldrons|1||||||||||23853|Infused High Quality Rings|2|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22005|Plate Pauldron Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5876|-1|0||Salubrious Heraldic Vambraces||63|63|0|335|0|0|-1|23921|Salubrious Heraldic Vambraces|1||||||||||23853|Infused High Quality Rings|2|10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22007|Plate Vambrace Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|||||||||||||||||10489|Smithy Hammer||
5877|-1|0||Salubrious Heraldic Visor||63|63|0|335|0|0|-1|23914|Salubrious Heraldic Visor|1||||||||||10435|Enchanted Chain Jointing|1|16488|Leather Padding|1|22004|Plate Visor Mold|1|22525|Royal Temper|1|22560|Imbued Opal|1|23853|Infused High Quality Rings|1|||||||||||||||||10489|Smithy Hammer||
5910|89149|1||Scaler||63|63|0|41|0|0|-1|12090|Scaler|1||||||||||12026|Scaler Mold|1|13006|Water Flask|1|16905|Metal Bits|1|||||||||||||||||||||||||||||
5911|-1|0||Sceptre Of The Observers||63|63|0|244|0|0|-1|9792|Sceptre of the Observers|1||||||||||9803|Worked Staff|1|23539|Bile Temper|1|||||||||||||||||||||||||||||7052|Smithing Chisel|12011|File
5912|89150|1||Seafarer Ring Boots||63|63|0|119|0|0|-1|21361|Seafarer Ring Boots|1||||||||||10427|Medium Quality Metal Rings|2|2012|Leather Boots|1|22224|Chainmail Boot Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5913|89151|1||Seafarer Ring Bracer||63|63|0|122|0|0|-1|21358|Seafarer Ring Bracer|1||||||||||2009|Leather Wristbands|1|10427|Medium Quality Metal Rings|1|22041|Chainmail Bracelet Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5914|89152|1||Seafarer Ring Cloak||63|63|0|164|0|0|-1|21355|Seafarer Ring Cloak|1||||||||||10427|Medium Quality Metal Rings|3|2006|Leather Cloak|1|22038|Chainmail Cloak Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5915|89153|1||Seafarer Ring Gauntlets||63|63|0|128|0|0|-1|21359|Seafarer Ring Gauntlets|1||||||||||10427|Medium Quality Metal Rings|2|2010|Leather Gloves|1|22042|Chainmail Glove Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5916|89154|1||Seafarer Ring Helm||63|63|0|132|0|0|-1|21350|Seafarer Ring Helm|1||||||||||10427|Medium Quality Metal Rings|2|2001|Leather Skullcap|1|22033|Chainmail Coif Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5917|89155|1||Seafarer Ring Leggings||63|63|0|135|0|0|-1|21360|Seafarer Ring Leggings|1||||||||||10427|Medium Quality Metal Rings|3|2011|Leather Leggings|1|22043|Chainmail Pant Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5918|89156|1||Seafarer Ring Mail||63|63|0|142|0|0|-1|21353|Seafarer Ring Mail|1||||||||||10427|Medium Quality Metal Rings|3|2004|Leather Tunic|1|22036|Chainmail Tunic Pattern|1|22546|Sea Temper|1|||||||||||||||||||||||10489|Smithy Hammer||
5919|89157|1||Seafarers Buckler Shield||63|63|0|88|0|0|-1|23374|Seafarers Buckler Shield|1||||||||||10481|High Quality Sheet Metal|1|13006|Water Flask|1|22059|Buckler Mold|1||||||||||||||||||||||||||10489|Smithy Hammer||
5920|89158|1||Seafarers Cutlass||63|63|0|115|0|0|-1|21522|Seafarers Cutlass|1||||||||||10463|Medium Quality Folded Sheet Metal|1|12046|Hilt Mold|1|12060|Pommel Mold|1|13006|Water Flask|1|22079|Curved Blade Mold|1|||||||||||||||||||||||
5921|89159|1||Seafarers Dirk||63|63|0|94|0|0|-1|21519|Seafarers Dirk|1||||||||||10464|Medium Quality Sheet Metal|1|12046|Hilt Mold|1|12060|Pommel Mold|1|13006|Water Flask|1|22074|Dagger Blade Mold|1|||||||||||||||||||||||
5922|89160|1||Seafarers Harpoon||63|63|0|112|0|0|-1|21520|Seafarers Harpoon|1||||||||||10456|Oak Shaft|1|10464|Medium Quality Sheet Metal|1|13006|Water Flask|1|22087|Spear Head Mold|1||||||||||||||||||||||||||
5930|89161|1||Sewing Needle||63|63|0|30|0|0|-1|10064|Sewing Needle|1||||||||||22230|High Quality Metal Bits|2|10489|Smithy Hammer|1|12019|Needle Mold|1|13006|Water Flask|1|22133|Jar of Acid|1|||||||||||||||||||||||
5931|-1|0||Shadow Disk||63|63|0|108|0|0|-1|29818|Shadow Disk|5||||||||||16905|Metal Bits|1|29817|INVALID_ID|1|||||||||||||||||||||||||||||29802|INVALID_ID|29816|INVALID_ID
5932|-1|0||Shadowscream Steel Belt||63|63|0|248|0|0|-1|29835|Shadowscream Steel Belt|1||||||||||29817|INVALID_ID|3|12042|Belt Sectional Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5933|-1|0||Shadowscream Steel Boots||63|63|0|248|0|0|-1|29828|Shadowscream Steel Boots|1||||||||||29817|INVALID_ID|2|12071|Boot Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5934|-1|0||Shadowscream Steel Bracer||63|63|0|228|0|0|-1|29837|Shadowscream Steel Bracer|1||||||||||29817|INVALID_ID|2|12007|Bracer Sectional Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5935|-1|0||Shadowscream Steel Cloak||63|63|0|267|0|0|-1|29834|Shadowscream Steel Cloak|1||||||||||29817|INVALID_ID|3|12041|Cloak Sectional Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5936|-1|0||Shadowscream Steel Collar||63|63|0|228|0|0|-1|29831|Shadowscream Steel Collar|1||||||||||29817|INVALID_ID|2|12006|Gorget Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5937|-1|0||Shadowscream Steel Gloves||63|63|0|262|0|0|-1|29838|Shadowscream Steel Gloves|1||||||||||29817|INVALID_ID|2|12092|Gauntlet Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5938|-1|0||Shadowscream Steel Leggings||63|63|0|262|0|0|-1|29839|Shadowscream Steel Leggings|1||||||||||29817|INVALID_ID|2|29823|Humming Orb|2|12044|Leggings Sectional Mold|1|13006|Water Flask|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5939|-1|0||Shadowscream Steel Mantle||63|63|0|262|0|0|-1|29833|Shadowscream Steel Mantle|1||||||||||29817|INVALID_ID|3|12040|Mantle Sectional Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5940|-1|0||Shadowscream Steel Sleeves||63|63|0|248|0|0|-1|29836|Shadowscream Steel Sleeves|1||||||||||29817|INVALID_ID|3|12043|Sleeves Sectional Mold|1|13006|Water Flask|1|29823|Humming Orb|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5941|-1|0||Shadowscream Steel Tunic||63|63|0|248|0|0|-1|29832|Shadowscream Steel Tunic|1||||||||||29817|INVALID_ID|2|29823|Humming Orb|2|12065|Mail Sectional Mold|1|13006|Water Flask|1|||||||||||||||||||||||29816|INVALID_ID|29824|Humming Luclinite Mallet
5942|-1|0||Shadowwalkers Chainmail Boots||63|63|0|21|1|0|-1|9080|Shadowwalkers Chainmail Boots|1||||||||||9155|Shadowwalkers Boot Material|1|19634|Crude Boot Mold|1||||||||||||||||||||||||||||||||
5943|-1|0||Shadowwalkers Chainmail Bracer||63|63|0|21|1|0|-1|9078|Shadowwalkers Chainmail Bracer|1||||||||||9153|Shadowwalkers Bracer Material|1|19632|Crude Bracer Mold|1||||||||||||||||||||||||||||||||
5944|-1|0||Shadowwalkers Chainmail Coif||63|63|0|21|1|0|-1|9077|Shadowwalkers Chainmail Coif|1||||||||||9152|Shadowwalkers Coif Material|1|19631|Crude Helm Mold|1||||||||||||||||||||||||||||||||
5945|-1|0||Shadowwalkers Chainmail Gloves||63|63|0|21|1|0|-1|9082|Shadowwalkers Chainmail Gloves|1||||||||||9157|Shadowwalkers Glove Material|1|19633|Crude Gauntlets Mold|1||||||||||||||||||||||||||||||||
5946|-1|0||Shadowwalkers Chainmail Leggings||63|63|0|21|1|0|-1|9081|Shadowwalkers Chainmail Leggings|1||||||||||9156|Shadowwalkers Leggings Material|1|19636|Crude Greaves Mold|1||||||||||||||||||||||||||||||||
5947|-1|0||Shadowwalkers Chainmail Sleeves||63|63|0|21|1|0|-1|9079|Shadowwalkers Chainmail Sleeves|1||||||||||9154|Shadowwalkers Sleeves Material|1|19635|Crude Vambrace Mold|1||||||||||||||||||||||||||||||||
5948|-1|0||Shadowwalkers Chainmail Tunic||63|63|0|21|1|0|-1|9083|Shadowwalkers Chainmail Tunic|1||||||||||9158|Shadowwalkers Tunic Material|1|19637|Crude Breastplate Mold|1||||||||||||||||||||||||||||||||
5949|89162|1||Shaped Blade Core||63|63|0|155|0|0|-1|2073|Shaped blade core|1||||||||||2072|Blade core-5th fold|1||||||||||||||||||||||||||||||||6027|Forging Hammer||
5950|89163|1||Sharp Cutting Disk||63|63|0|26|1|0|-1|12450|Sharp Cutting Disk|1||||||||||12056|Sharpening Stone|1|12449|Dull Cutting Disk|1||||||||||||||||||||||||||||||||
5951|89164|1||Sharp Emerald Novice Sword||63|63|0|0|1|0|-1|20298|Sharp Emerald Novice Sword|1||||||||||12056|Sharpening Stone|1|20294|Dull Emerald Novice Sword|1||||||||||||||||||||||||||||||||
5952|89165|1||Sharp Fell Blade Cutlass||63|63|0|17|0|0|-1|20404|Sharp Fell Blade Cutlass|1||||||||||12056|Sharpening Stone|1|20403|Dull Fell Blade Cutlass|1||||||||||||||||||||||||||||||||
5953|89166|1||Sharp Felwithe Defenders Sword||63|63|0|19|0|0|-1|20299|Sharp Felwithe Defenders Sword|1||||||||||20295|Dull Felwithe Defenders Sword|1|12056|Sharpening Stone|1||||||||||||||||||||||||||||||||
5954|89167|1||Sharp Scourge Knight Saber||63|63|0|20|0|0|-1|20188|Sharp Scourge Knight Saber|1||||||||||20187|Rusty Scourge Knight Saber|1|12056|Sharpening Stone|1||||||||||||||||||||||||||||||||
5955|89168|1||Sharp Scourge Warrior Sword||63|63|0|20|0|0|-1|20177|Sharp Scourge Warrior Broadsword|1||||||||||20176|Rusty Scourge Warrior Broadsword|1|12056|Sharpening Stone|1||||||||||||||||||||||||||||||||
5957|89169|1||Sharpened Bravefoot Short Sword||63|63|0|17|0|0|-1|19662|Sharpened Bravefoot Short Sword|1||||||||||12056|Sharpening Stone|1|19625|Dull Bravefoot Short Sword|1||||||||||||||||||||||||||||||||
5958|89170|1||Sharpened Dismal Battle Axe||63|63|0|0|1|0|-1|19926|Sharpened Dismal Battleaxe|1||||||||||12056|Sharpening Stone|1|19921|Dull Dismal Battleaxe|1||||||||||||||||||||||||||||||||
5959|89171|1||Sharpened Dismal Longsword||63|63|0|0|1|0|-1|19928|Sharpened Dismal Long Sword|1||||||||||12056|Sharpening Stone|1|19923|Dull Dismal Long Sword|1||||||||||||||||||||||||||||||||
5960|-1|0||Sharp Pine Druid Scimitar||63|63|0|23|0|0|-1|20259|INVALID_ID|1||||||||||20258|INVALID_ID|1|12056|Sharpening Stone|1||||||||||||||||||||||||||||||||
5961|89172|1||Sharpened Pine Scout Sword||63|63|0|23|1|0|-1|20104|Sharpened Pine Scout Sword|1||||||||||12056|Sharpening Stone|1|19950|Rusty Pine Scout Sword|1||||||||||||||||||||||||||||||||
5962|89173|1||Sharpened Storm Reaper Machete||63|63|0|23|0|0|-1|19661|Sharpened Storm Reaper Machete|1||||||||||12056|Sharpening Stone|1|19624|Dull Storm Reaper Machete|1||||||||||||||||||||||||||||||||
5963|89174|1||Sharpened Storm Reaper Scimitar||63|63|0|0|1|0|-1|19663|Sharpened Storm Reaper Scimitar|1||||||||||12056|Sharpening Stone|1|19626|Dull Storm Reaper Scimitar|1||||||||||||||||||||||||||||||||
5964|89175|1||Sharpened Sword Blade||63|63|0|17|0|0|-1|19573|Sharpened Sword Blade|1||||||||||12056|Sharpening Stone|1|19572|Rough Sword Blade|1||||||||||||||||||||||||||||||||
5965|89176|1||Sheet Metal||63|63|0|31|0|0|-1|12003|Sheet Metal|1||||||||||10501|Small Brick of Ore|2|13006|Water Flask|1||||||||||||||||||||||||||||||||
5966|-1|0||Sheet Of Acrylia||63|63|0|43|0|0|-1|23533|INVALID_ID|1||||||||||10423|INVALID_ID|2|13006|Water Flask|1||||||||||||||||||||||||||||||||
5967|89177|1||Sheet Of Adamantite||63|63|0|37|0|0|-1|10498|Sheet of Adamantite|1||||||||||10485|Small Brick of Adamantite|2|13038|Ogre Swill|1||||||||||||||||||||||||||||||||
5968|89178|1||Sheet Of Adamantite||63|63|0|37|0|0|-1|10498|Sheet of Adamantite|1||||||||||10485|Small Brick of Adamantite|2|13021|Neriak Nectar|1||||||||||||||||||||||||||||||||
5970|-1|0||Sheet Of Black Acrylia||63|63|0|68|0|0|-1|11593|INVALID_ID|1||||||||||11592|INVALID_ID|2|11591|INVALID_ID|1||||||||||||||||||||||||||||||||
5972|89179|1||Sheet Of Deathsteel||63|63|0|62|0|0|-1|11548|Sheet of Deathsteel|1||||||||||11399|Brick of Deathsteel Ore|2|11595|Goblin Temper|1||||||||||||||||||||||||||||||||
5973|-1|0||Sheet Of E'cian Ice||63|63|0|75|0|0|-1|29541|Sheet of E'cian Ice|1||||||||||29535|Chunk of E'cian Ice|2|29529|Povarian Mist Temper|1|||||||||||||||||||||||||||||29546|INVALID_ID||
5974|-1|0||Sheet Of Electrified Copper||63|63|0|75|0|0|-1|29545|Sheet of Electrified Copper|2||||||||||29533|Hurricane Temper|1|29539|INVALID_ID|1|||||||||||||||||||||||||||||29546|INVALID_ID||
5975|-1|0||Sheet Of Immaculate Steel||63|63|0|75|0|0|-1|29542|Sheet of Immaculate Steel|1||||||||||29536|Brick of Immaculate Steel|2|29530|Liquid Stone Temper|1|||||||||||||||||||||||||||||29546|INVALID_ID||
5976|89180|1||Sheet Of Mithril||63|63|0|37|0|0|-1|10496|Sheet of Mithril|1||||||||||10483|Small Brick of Mithril|2|16594|Morning Dew|1||||||||||||||||||||||||||||||||
5977|-1|0||Sheet Of Molten Ore||63|63|0|95|0|0|-1|29540|Sheet of Molten Ore|1||||||||||29534|INVALID_ID|2|29528|Liquid Inferno Temper|1|||||||||||||||||||||||||||||29546|INVALID_ID||
5978|-1|0||Sheet Of Nightmare Iron||63|63|0|75|0|0|-1|29544|INVALID_ID|2||||||||||29532|Night Terror Temper|1|29538|INVALID_ID|1|||||||||||||||||||||||||||||29546|INVALID_ID||
5979|-1|0||Sheet Of Oggok Adamantite||63|63|0|129|0|0|-1|23978|Sheet of Oggok Adamantite|1||||||||||10449|Enchanted Lrg. Brick of Adamantite|1|22095|Sheet of Velium|1|23542|Celestial Temper|1||||||||||||||||||||||||||10489|Smithy Hammer||
5981|-1|0||Sheet Of Velium||63|63|0|40|0|0|-1|22095|Sheet of Velium|1||||||||||22093|Small Brick of Velium|2|22564|Coldain Velium Temper|1||||||||||||||||||||||||||||||||
5982|-1|0||Sheet Of Wind Metal||63|63|0|75|0|0|-1|29543|Sheet of Wind Metal|1||||||||||29537|Chunk of Wind Metal|2|29531|Flowing Rainbow Temper|1|||||||||||||||||||||||||||||29546|INVALID_ID||
5983|89181|1||Shestar's Scaled Coif||63|63|0|23|0|0|-1|12467|Shestar's Scaled Coif|1||||||||||12466|Loose Scale|3|12468|Shestar's Unfinished Coif|1||||||||||||||||||||||||||||||||
5999|-1|0||Shortnoble Platemail Armguards||63|63|0|0|1|0|-1|9072|Shortnoble Platemail Armguards|1||||||||||9147|Shortnoble Armguards Material|1|22613|INVALID_ID|1||||||||||||||||||||||||||||||||
6000|-1|0||Shortnoble Platemail Boots||63|63|0|0|1|0|-1|9073|Shortnoble Platemail Boots|1||||||||||9148|Shortnoble Boots Material|1|22612|INVALID_ID|1||||||||||||||||||||||||||||||||
6001|-1|0||Shortnoble Platemail Bracer||63|63|0|0|1|0|-1|9071|Shortnoble Platemail Bracer|1||||||||||9146|Shortnoble Bracer Material|1|22611|INVALID_ID|1||||||||||||||||||||||||||||||||
6002|-1|0||Shortnoble Platemail Breastplate||63|63|0|0|1|0|-1|9076|Shortnoble Platemail Breastplate|1||||||||||9151|Shortnoble Breastplate Material|1|22616|INVALID_ID|1||||||||||||||||||||||||||||||||
6003|-1|0||Shortnoble Platemail Gauntlets||63|63|0|0|1|0|-1|9075|Shortnoble Platemail Gauntlets|1||||||||||9150|Shortnoble Gauntlets Material|1|22615|INVALID_ID|1||||||||||||||||||||||||||||||||
