id|doorid|zone|type|name|pos_x|pos_y|pos_z|heading|opentype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|comments
6796|47|hole|Door|PADOOR101|418.547|-282.817|-147.935|256|2|0|0|0|1|46|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6797|48|hole|Door|PADOOR102|485.191|-238.973|-105.93|256|7|0|0|0|1|49|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6798|49|hole|Door|PADOOR101|485.191|-248.873|-105.93|256|2|0|0|0|1|48|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6799|50|hole|Door|PADOOR102|397.743|-274.452|-93.9167|128|7|0|0|0|1|51|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6800|51|hole|Door|PADOOR101|387.893|-274.452|-93.9167|128|2|0|0|0|1|50|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6801|52|hole|Door|PADOOR102|447.784|-274.325|-105.917|128|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6802|53|hole|Door|PADOOR102|423.856|-303.449|-81.9667|384|7|0|0|0|1|54|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6803|54|hole|Door|PADOOR101|433.806|-303.449|-81.9667|384|2|0|0|0|1|53|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6804|55|hole|Door|PADOOR101|445.779|-629.078|-81.9667|384|2|0|0|0|1|56|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6805|56|hole|Door|PADOOR102|435.829|-629.078|-81.9667|384|7|0|0|0|1|55|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6806|57|hole|Door|PADOOR101|435.839|-546.345|-81.9667|128|2|0|0|0|1|58|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6807|58|hole|Door|PADOOR102|445.789|-546.345|-81.9667|128|7|0|0|0|1|57|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6808|59|hole|Door|PADOOR101|445.78|-335.489|-81.9667|384|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6809|60|hole|Door|PADOOR101|515.792|-279.394|-111.886|384|2|0|0|0|1|61|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6810|61|hole|Door|PADOOR102|505.842|-279.394|-111.886|384|7|0|0|0|1|60|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6811|62|hole|Door|PADOOR101|363.466|-261.895|-111.884|256|2|0|0|0|1|63|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6812|63|hole|Door|PADOOR102|363.466|-251.945|-111.934|256|7|0|0|0|1|62|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6813|64|hole|Door|PADOOR101|406.861|-220.538|-111.947|128|2|0|0|0|1|65|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6814|65|hole|Door|PADOOR102|416.811|-220.538|-111.947|128|7|0|0|0|1|64|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6815|66|hole|Door|PADOOR101|365.894|-220.373|-111.929|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6818|69|hole|Door|PADOOR101|308.338|-205.015|-192.904|0|2|0|0|0|1|70|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6819|70|hole|Door|PADOOR102|308.338|-214.865|-192.904|0|7|0|0|0|1|69|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6820|71|hole|Door|PADOOR101|368.433|-204.96|-216.904|0|2|0|0|0|1|72|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6821|72|hole|Door|PADOOR102|368.433|-214.91|-216.904|0|7|0|0|0|1|71|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6822|73|hole|Door|PADOOR101|337.876|-178.524|-216.904|128|2|0|0|0|1|74|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6823|74|hole|Door|PADOOR102|347.826|-178.524|-216.904|128|7|0|0|0|1|73|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6824|75|hole|Door|HHCELL|376.808|-103.961|-215.904|384|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6825|76|hole|Door|HHCELL|385.798|-203.919|-215.904|384|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6828|79|hole|Door|PADOOR101|15.4754|-103.024|-279.873|0|2|0|0|0|1|80|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6829|80|hole|Door|PADOOR102|15.4754|-112.924|-279.873|0|7|0|0|0|1|79|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6832|83|hole|Door|PADOOR101|11.5668|-22.9757|-279.873|256|2|0|0|0|1|84|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6833|84|hole|Door|PADOOR102|11.5668|-13.0257|-279.873|256|7|0|0|0|1|83|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6834|85|hole|Door|PADOOR101|-25.3903|-13.0718|-279.873|0|2|0|0|0|1|86|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6835|86|hole|Door|PADOOR102|-25.3902|-22.9218|-279.873|0|7|0|0|0|1|85|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6836|87|hole|Door|PADOOR102|-29.305|-103.021|-279.873|256|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6837|88|hole|Door|PADOOR101|94.4176|-86.0094|-291.873|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6838|89|hole|Door|PADOOR101|43.4445|-67.9515|-303.873|256|2|0|0|0|1|90|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6839|90|hole|Door|PADOOR102|43.4445|-58.0015|-303.873|256|7|0|0|0|1|89|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6840|91|hole|Door|PADOOR101|-64.9897|111.64|-372.842|384|2|0|0|0|1|92|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6841|92|hole|Door|PADOOR102|-74.9397|111.64|-372.842|384|7|0|0|0|1|91|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6842|93|hole|Door|PADOOR101|-9.76275|80.9685|-348.765|256|2|0|0|0|1|94|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6843|94|hole|Door|PADOOR102|-9.76275|90.9185|-348.765|256|7|0|0|0|1|93|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6844|95|hole|Door|PADOOR101|29.0371|112.484|-348.842|128|2|0|0|0|1|96|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6845|96|hole|Door|PADOOR102|38.8871|112.484|-348.842|128|7|0|0|0|1|95|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6846|97|hole|Door|PADOOR101|57.4789|-18.0417|-349.824|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6847|98|hole|Door|PADOOR102|42.2289|-27.8917|-349.774|0|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6848|99|hole|Door|PADOOR101|44.0431|43.2322|-349.835|128|2|0|0|0|1|100|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6849|100|hole|Door|PADOOR102|53.9431|43.2322|-349.835|128|7|0|0|0|1|99|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6850|101|hole|Door|PADOOR101|18.0001|84.4444|-335.782|128|2|0|0|0|1|102|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6851|102|hole|Door|PADOOR102|27.9001|84.4444|-335.782|128|7|0|0|0|1|101|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6852|103|hole|Door|PADOOR101|-29.9482|83.4888|-335.822|128|2|0|0|0|1|104|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6853|104|hole|Door|PADOOR102|-20.0482|83.4888|-335.822|128|7|0|0|0|1|103|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6854|105|hole|Door|PADOOR101|128.029|29.4515|-349.83|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6855|106|hole|Door|PADOOR101|134.925|54.6579|-335.822|384|2|0|0|0|1|107|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6856|107|hole|Door|PADOOR102|124.975|54.6579|-335.772|384|7|0|0|0|1|106|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6857|108|hole|Door|PADOOR101|148.966|69.3905|-335.822|128|2|0|0|0|1|109|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6858|109|hole|Door|PADOOR102|158.866|69.3905|-335.822|128|7|0|0|0|1|108|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6859|110|hole|Door|PADOOR101|202.827|68.6161|-348.854|384|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6860|111|hole|Door|PADOOR102|214.537|39.8926|-348.8|256|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6861|112|hole|Door|PADOOR101|229.344|15.9912|-348.843|0|2|0|0|0|1|113|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6862|113|hole|Door|PADOOR102|229.344|6.09118|-348.843|0|7|0|0|0|1|112|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6863|114|hole|Door|PADOOR101|200.884|-10.6704|-348.822|384|2|0|0|0|1|115|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6864|115|hole|Door|PADOOR102|190.934|-10.6704|-348.822|384|7|0|0|0|1|114|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6865|116|hole|Door|PADOOR101|88.0171|195.441|-349.844|128|2|0|0|0|1|117|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6866|117|hole|Door|PADOOR102|97.917|195.441|-349.844|128|7|0|0|0|1|116|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6867|118|hole|Door|PADOOR101|85.1889|171.007|-349.794|256|2|0|0|0|1|119|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6868|119|hole|Door|PADOOR102|85.1889|180.879|-349.83|256|7|0|0|0|1|118|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6869|120|hole|Door|PADOOR101|99.9759|169.465|-349.812|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6872|123|hole|Door|PADOOR102|103.646|256.89|-348.82|256|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6875|126|hole|Door|PADOOR101|274.795|345.315|-348.773|0|2|0|0|0|1|127|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6876|127|hole|Door|PADOOR102|264.895|345.32|-348.773|256|7|0|0|0|1|126|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6877|128|hole|Door|PADOOR101|219.447|390.918|-348.793|256|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6878|129|hole|Door|PADOOR101|221.941|429.494|-334.829|128|2|0|0|0|1|130|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6879|130|hole|Door|PADOOR102|231.891|429.494|-334.829|128|7|0|0|0|1|129|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6880|131|hole|Door|PADOOR101|281.942|467.154|-334.822|128|2|0|0|0|1|132|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6881|132|hole|Door|PADOOR102|291.793|467.154|-334.822|128|7|0|0|0|1|131|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6882|133|hole|Door|PADOOR101|314.952|467.334|-334.846|128|2|0|0|0|1|134|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6883|134|hole|Door|PADOOR102|324.852|467.334|-334.846|128|7|0|0|0|1|133|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6884|135|hole|Door|PADOOR101|303.415|357.782|-334.846|0|2|0|0|0|1|136|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6885|136|hole|Door|PADOOR102|303.415|347.882|-334.846|0|7|0|0|0|1|135|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6888|139|hole|Door|PADOOR101|106.99|563.295|-349.821|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6889|140|hole|Door|PADOOR101|20.4682|696.764|-349.842|256|2|0|0|0|1|141|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6890|141|hole|Door|PADOOR102|20.4682|706.663|-349.842|256|7|0|0|0|1|140|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6891|142|hole|Door|PADOOR101|20.4189|576.779|-375.842|256|2|0|0|0|1|143|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6892|143|hole|Door|PADOOR102|20.4188|586.679|-375.842|256|7|0|0|0|1|142|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6893|144|hole|Door|PADOOR101|203.617|586.72|-375.842|0|2|0|0|0|1|145|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6894|145|hole|Door|PADOOR102|203.617|576.821|-375.842|0|7|0|0|0|1|144|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6895|146|hole|Door|PADOOR101|203.358|706.635|-401.792|0|2|0|0|0|1|147|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6896|147|hole|Door|PADOOR102|203.358|696.734|-401.792|0|7|0|0|0|1|146|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6897|148|hole|Door|PADOOR101|118.506|462.899|-325.825|256|2|0|0|0|1|149|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6898|149|hole|Door|PADOOR102|118.506|472.8|-325.825|256|7|0|0|0|1|148|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6899|150|hole|Door|PADOOR102|119.388|486.904|-325.844|0|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6902|153|hole|Door|PADOOR101|83.0341|513.326|-325.829|128|2|0|0|0|1|154|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6903|154|hole|Door|PADOOR102|92.9341|513.326|-325.829|128|7|0|0|0|1|153|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6904|155|hole|Door|PADOOR101|83.0667|499.349|-325.779|128|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6905|156|hole|Door|PADOOR101|-48.4991|270.808|-247.816|0|2|0|0|0|1|157|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6906|157|hole|Door|PADOOR102|-48.4991|260.956|-247.819|0|7|0|0|0|1|156|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6907|158|hole|Door|PADOOR101|796.012|561.826|-671.717|256|2|0|0|0|1|159|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6908|159|hole|Door|PADOOR102|796.012|571.726|-671.717|256|7|0|0|0|1|158|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6909|160|hole|Door|PADOOR101|747.052|519.715|-683.717|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6910|161|hole|Door|PADOOR102|747.052|509.815|-683.717|0|7|0|0|0|1|160|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6911|162|hole|Door|PADOOR102|775.354|519.811|-663.663|0|7|0|0|0|1|161|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6912|163|hole|Door|PADOOR102|887.078|543.882|-663.699|0|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6913|164|hole|Door|PADOOR101|1049.97|553.774|-632.696|0|2|0|0|0|1|165|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6914|165|hole|Door|PADOOR102|1049.97|543.825|-632.696|0|7|0|0|0|1|164|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6915|166|hole|Door|PADOOR101|1049.88|525.75|-608.748|0|2|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6916|167|hole|Door|PADOOR101|973.163|529.837|-572.732|256|2|0|0|0|1|168|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6917|168|hole|Door|PADOOR102|973.163|539.736|-572.732|256|7|0|0|0|1|167|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6918|169|hole|NonInteract|HVAULDR200|756.491|219.252|-895.854|0|55|-1|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6919|170|hole|NonInteract|PAROCK102|629.081|474.266|-881.624|109|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6920|171|hole|NonInteract|PAROCK102|626.25|472.142|-905.873|348|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6921|172|hole|NonInteract|PAROCK102|660.884|479.122|-880.373|0|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6922|173|hole|NonInteract|PAROCK103|621.427|464.308|-898.205|113|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6923|174|hole|NonInteract|PAROCK103|655.686|476.708|-894.789|59|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6924|175|hole|NonInteract|PAROCK102|658.394|472.634|-909.624|366|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6925|176|hole|NonInteract|PAROCK103|652.935|485.045|-893.274|119|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6926|177|hole|NonInteract|PAROCK103|663.091|486.851|-909.624|373|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6927|178|hole|NonInteract|PAROCK103|657.284|490.548|-909.614|128|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6928|179|hole|NonInteract|PAROCK103|661.593|487.445|-892.306|295|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6929|180|hole|NonInteract|PAROCK103|660.976|488.346|-902.787|362|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6930|181|hole|Door|PAROCK105|636.941|466.405|-909.624|138|7|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6931|182|hole|NonInteract|PAROCK101|648.988|466.833|-896.123|376|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6932|183|hole|NonInteract|PAROCK101|638.111|470.053|-896.977|139|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
6933|184|hole|NonInteract|PAROCK101|650.077|480.972|-895.627|425|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7038|18|kaesora|Door|KSDOOR102|382.375|-18.0137|-175.857|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7039|11|kaesora|Door|KSDOOR102|289.875|-29.6216|0.001|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7040|10|kaesora|Door|KSDOOR102|205.971|-50.5971|0.001|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7041|3|kaesora|Door|KSDOOR102|318.437|-66.0257|0.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7042|2|kaesora|Door|KSDOOR101|337.911|-45.2831|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7043|12|kaesora|Door|KSDOOR102|150.377|-651.741|-110.968|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7044|1|kaesora|Door|KSDOOR102|113.348|-609.786|-110.968|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7045|4|kaesora|Door|KSDOOR102|225.911|-113.351|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7046|5|kaesora|Door|KSDOOR102|175.406|-45.9415|-0.000002|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7047|6|kaesora|Door|KSDOOR102|77.4833|-61.9266|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7048|7|kaesora|Door|KSDOOR102|97.9921|64.5432|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7049|8|kaesora|Door|KSDOOR101|111.443|17.9771|-63.9678|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7050|19|kaesora|Door|KSDOOR102|258.26|-145.968|-127.937|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7051|20|kaesora|Door|KSDOOR101|205.703|-126.319|-127.937|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7052|23|kaesora|Door|KSDOOR102|206.394|-225.967|-111.927|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7053|24|kaesora|Door|KSDOOR102|226.192|-225.902|-111.905|2|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7054|72|karnor|NonInteract|KNDOOR102|-113.059|-503.741|44.002|256|55|-1|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7055|62|karnor|Door|KNDOOR102|-102.083|-367.891|0.002|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7056|44|karnor|Door|KNDOOR102|-16.0686|-363.09|28.001|384|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7057|43|karnor|Door|KNDOOR102|-86.9531|-474.804|16.001|128|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7058|35|karnor|Door|KNDOOR102|113.906|-515.04|35.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7059|34|karnor|Door|KNDOOR102|176.752|-459.773|42.001|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7060|29|karnor|Door|KNDOOR102|-114.12|-365.028|0.001|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7061|28|karnor|Door|KNDOOR102|-114.153|-406.935|0.001|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7062|27|karnor|Door|KNDOOR102|-105.55|-443.642|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7063|19|karnor|Door|KNDOOR101|-68.3186|-428.859|0.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7064|11|karnor|Door|KNDOOR102|-153.856|-238.647|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7065|5|karnor|Door|KNDOOR101|85.3243|-609.898|35.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7066|4|karnor|Door|KNDOOR101|85.228|-587.836|35.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7067|3|karnor|Door|KNDOOR101|68.3908|-613.463|35.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7068|2|karnor|Door|KNDOOR101|68.3087|-591.627|35.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7069|30|karnor|Door|KNDOOR101|85.4411|-565.812|35.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7070|6|karnor|Door|KNDOOR102|31.9975|-476.207|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7071|13|karnor|Door|KNDOOR102|86.1794|-477.502|0.001|128|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7072|14|karnor|Door|KNDOOR102|64.9456|-459.621|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7073|15|karnor|Door|KNDOOR102|65.3678|-417.781|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7074|20|karnor|Door|KNDOOR102|-30.38|-380.071|28.001|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7075|22|karnor|Door|KNDOOR103|-165.736|-637.347|28.001|128|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7076|23|karnor|Door|KNDOOR103|-127.97|-589.503|28.001|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7077|24|karnor|Door|KNDOOR102|148.978|-623.119|29.001|128.56|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7078|25|karnor|Door|KNDOOR102|30.1199|-586.285|18.001|128|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7079|26|karnor|Door|KNDOOR102|-29.835|-599.55|14.001|256|0|200|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7080|29|kurn|Door|KNDOOR101|-11.9044|-310.548|-24.949|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7081|2|kurn|Door|KNDOOR102|148.943|122.97|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7082|1|kurn|Door|KNDOOR101|-65.0604|-164.312|0.001|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7083|3|kurn|Door|KNDOOR101|-130.882|115.175|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7084|6|kurn|Door|KNDOOR103|-23.6033|11.9605|99.9697|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7085|7|kurn|Door|KNDOOR102|-30.0603|45.6275|99.9697|384.601|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7086|8|kurn|Door|KNDOOR101|52.3566|-60.9749|99.9697|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7087|9|kurn|Door|KNDOOR101|87.1449|67.9432|99.9697|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7088|10|kurn|Door|KNDOOR101|87.1699|11.9608|99.9697|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
7104|15|lakeofillomen|NonInteract|CRATEG|4349.26|3195.34|4.40793|113.599|53|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
7105|14|lakeofillomen|Door|KURDOOR100|6024.93|-6024.72|35.0957|62.0187|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
