eqid|spawngroupid|zone|x|y|z|heading|respawntime|variance|pathgrid|eq_condition_old|enabled|animation|boot_respawntime|clear_timer_onboot|boot_variance|force_z|min_expansion|max_expansion|content_flags|content_flags_disabled|z_eq_original|wowcustom
339418|97001|kurn|29|19|99.96875|192|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339419|97001|kurn|106|-48|99.96875|42|880|0|20|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339420|222690|kurn|75|-186|-26|126|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339421|97001|kurn|130|47|99.96875|117|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339422|97001|kurn|93|73|99.96875|0|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339423|97008|kurn|93|48|99.96875|260|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339424|97010|kurn|-49|39.00001|99.96875|199|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339425|97001|kurn|-57.00001|-29|99.96875|43|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339426|97001|kurn|-85|-15|99.96875|195|880|0|21|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339427|97001|kurn|-32|-37|99.96875|82|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339428|222689|kurn|-114.00001|-148|-26|197|880|0|48|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339429|222690|kurn|-71|-207|-26|120|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339430|222690|kurn|-120|-252.00002|-26|196|880|0|44|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339431|97055|kurn|-107.00001|-232|-26|80|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339432|222690|kurn|-107.00001|-267|-26|85|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339433|97055|kurn|-142|-237.00002|-26|237|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339434|222690|kurn|-179|-184|-26|233|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339435|97055|kurn|-148|-207|-26|90|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339436|97001|kurn|63.00001|-249|119.93751|66|880|0|0|0|1|0|0|0|0|0|-1|-1|||123.599998|0
339437|97010|kurn|91|-229.00002|118.9375|133|880|0|23|0|1|0|0|0|0|0|-1|-1|||122.599998|0
339438|97001|kurn|116|-174|119.93751|133|880|0|0|0|1|0|0|0|0|0|-1|-1|||123.599998|0
339439|97001|kurn|52|-162|119.93751|210|880|0|0|0|1|0|0|0|0|0|-1|-1|||123.599998|0
339440|97010|kurn|106|-199|119.93751|102|880|0|0|0|1|0|0|0|0|0|-1|-1|||123.599998|0
339441|97001|kurn|-62|62|99.96875|259|880|0|22|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339442|97001|kurn|-54|-200|83.96875|130|880|0|0|0|1|0|0|0|0|0|-1|-1|||87.699997|0
339443|97001|kurn|-53|-233|83.96875|127|880|0|0|0|1|0|0|0|0|0|-1|-1|||87.699997|0
339444|222704|kurn|-31|-217|127.93751|2|880|0|26|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339445|97055|kurn|-57.00001|-309|-26|208|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339446|97010|kurn|-5|-120|126.9375|67|880|0|0|0|1|0|0|0|0|0|-1|-1|||130.600006|0
339447|97008|kurn|45.00001|-85|125.9375|138|880|0|0|0|1|0|0|0|0|0|-1|-1|||129.600006|0
339448|97008|kurn|32|-252.00002|127.93751|109|880|0|0|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339449|97001|kurn|30|-120|126.9375|253|880|0|25|0|1|0|0|0|0|0|-1|-1|||130.600006|0
339450|97010|kurn|-9|-217|127.93751|131|880|0|0|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339451|97001|kurn|-88.00001|-158|83.96875|175|880|0|0|0|1|0|0|0|0|0|-1|-1|||87.699997|0
339452|97001|kurn|-47|-120|126.9375|65|880|0|0|0|1|0|0|0|0|0|-1|-1|||130.600006|0
339453|97010|kurn|0|-269|127.93751|63|880|0|0|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339454|97001|kurn|23|-160.00002|127.93751|196|880|0|0|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339455|97001|kurn|0|-159|127.93751|198|880|0|0|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339456|97019|kurn|-26|-61.00001|125.9375|64|880|0|24|0|1|0|0|0|0|0|-1|-1|||129.600006|0
339457|97010|kurn|34|-218.00002|127.93751|144|880|0|0|0|1|0|0|0|0|0|-1|-1|||131.600006|0
339458|97001|kurn|-82.00001|-199|118.9375|130|880|0|0|0|1|0|0|0|0|0|-1|-1|||122.599998|0
339459|97019|kurn|-38.00001|-11|99.96875|66|880|0|0|0|1|0|0|0|0|0|-1|-1|||103.719704|0
339460|97001|kurn|-220|-135.00002|-26|130|880|0|42|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339461|97010|kurn|99|-356|-26|0|880|0|33|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339462|97010|kurn|-18|-294.00003|-25|205|880|0|30|0|1|0|0|0|0|0|-1|-1|||-21.200001|0
339463|97010|kurn|-16|-394.00003|-26|63|880|0|0|0|1|0|0|0|0|0|-1|-1|||-22.200001|0
339464|222212|kurn|-70|-276|0|80|880|0|0|0|1|0|0|0|0|0|-1|-1|||3.7|0
339465|222212|kurn|-64|-211|0|188|880|0|0|0|1|0|0|0|0|0|-1|-1|||3.7|0
339466|222212|kurn|77|-253.00002|0|137|880|0|31|0|1|0|0|0|0|0|-1|-1|||3.7|0
339467|222212|kurn|26|303.00003|-11|157|880|0|0|0|1|0|0|0|0|0|-1|-1|||-7.2|0
339468|222212|kurn|22|255|-11|7|880|0|0|0|1|0|0|0|0|0|-1|-1|||-7.2|0
339471|85184|lakeofillomen|-1452|2610.0002|215.25153|225|1200|0|52|0|1|0|0|0|0|0|-1|-1|||222.800003|0
339472|85129|lakeofillomen|5025|-3896|77.19352|27|1200|0|0|0|1|0|0|0|0|0|-1|-1|||80.899986|0
339475|85116|lakeofillomen|-1315|2408|234.28914|138|850|0|79|0|1|0|0|0|0|0|-1|-1|||241.699997|0
339476|85032|lakeofillomen|-1296|2310.0002|300.59375|75|850|0|32|0|1|0|0|0|0|0|-1|-1|||306.200012|0
339477|85025|lakeofillomen|2078|1491.0001|157.0551|183|360|0|0|0|1|0|0|0|0|0|-1|-1|||161.699997|0
339479|85044|lakeofillomen|1832.0001|-998.00006|97.95176|188|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.699997|0
339482|85032|lakeofillomen|-1455.0001|2613.0002|215.68774|199|850|0|51|0|1|0|0|0|0|0|-1|-1|||222.800003|0
339483|222559|lakeofillomen|-1369.0001|1791.0001|97.65625|130|640|0|0|0|1|0|0|0|0|0|-1|-1|||103.199997|0
339484|85071|lakeofillomen|3372|3040|161.08112|120|640|0|0|0|1|0|0|0|0|0|-1|-1|||165.399994|0
339485|85389|lakeofillomen|-16|2965|138.50862|132|640|0|3|0|1|0|0|0|0|0|-1|-1|||141|0
339487|85032|lakeofillomen|-1449|2607.0002|214.97562|193|850|0|80|0|1|0|0|0|0|0|-1|-1|||221.600006|0
339488|85025|lakeofillomen|1755.0001|1073.0001|97.66186|184|360|0|0|0|1|0|0|0|0|0|-1|-1|||103.199997|0
339489|85044|lakeofillomen|1533.0001|2260.0002|147.74538|78|640|0|0|0|1|0|0|0|0|0|-1|-1|||151.899994|0
339491|85044|lakeofillomen|2666.0002|2496.0002|111.25319|61|640|0|0|0|1|0|0|0|0|0|-1|-1|||115.599998|0
339492|85389|lakeofillomen|4180|2042|40.09375|128|640|0|4|0|1|0|0|0|0|0|-1|-1|||42.5|0
339493|85044|lakeofillomen|1701.0001|664|97.65625|200|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.400002|0
339494|222559|lakeofillomen|-1247|2186|131.65118|132|640|0|0|0|1|0|0|0|0|0|-1|-1|||137.5|0
339496|222555|lakeofillomen|1130.0001|2009|114.30659|146|640|0|0|0|1|0|0|0|0|0|-1|-1|||118.099998|0
339497|85044|lakeofillomen|1606|932|97.65625|66|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.400002|0
339498|85044|lakeofillomen|1922.0001|1251.0001|97.74736|78|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.400002|0
339500|85044|lakeofillomen|2354|1050|213.11612|86|640|0|0|0|1|0|0|0|0|0|-1|-1|||217.5|0
339504|85044|lakeofillomen|1027|-797.00006|47.2|137|640|0|0|0|1|0|0|0|0|0|-1|-1|||47.200001|0
339505|85044|lakeofillomen|1808.0001|813.00006|97.65625|28|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.400002|0
339506|85115|lakeofillomen|5906|-5776.9995|68.94264|141|360|0|0|0|1|0|0|0|0|0|-1|-1|||70.800003|0
339507|222552|lakeofillomen|6559.0005|-5740|37.84033|0|360|0|0|0|1|0|0|0|0|0|-1|-1|||41.5|0
339508|85115|lakeofillomen|6324.9995|-5341|52.77876|112|1200|0|0|0|1|0|0|0|0|0|-1|-1|||55.099998|0
339509|222552|lakeofillomen|6007.0005|-5690|65.35284|255|360|0|0|0|1|0|0|0|0|0|-1|-1|||69.199997|0
339510|222552|lakeofillomen|5775.0005|-5714.0005|62.99003|149|360|0|0|0|1|0|0|0|0|0|-1|-1|||66.5|0
339511|222552|lakeofillomen|5532.9995|-5473.0005|33.57808|27|360|0|0|0|1|0|0|0|0|0|-1|-1|||36.599998|0
339512|222552|lakeofillomen|6135.0005|-5263|34.83698|87|360|0|0|0|1|0|0|0|0|0|-1|-1|||38.599998|0
339514|85389|lakeofillomen|-2511|3212|204.25851|64|640|0|5|0|1|0|0|0|0|0|-1|-1|||208|0
339516|222552|lakeofillomen|5534|-5731.0005|38.69092|22|360|0|0|0|1|0|0|0|0|0|-1|-1|||41.700001|0
339517|85044|lakeofillomen|1741.0001|514|97.65625|58|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.400002|0
339518|222555|lakeofillomen|865.00006|1728|97.65625|117|640|0|0|0|1|0|0|0|0|0|-1|-1|||101.400002|0
339519|222552|lakeofillomen|6242.0005|-5380.9995|48.34635|98|360|0|0|0|1|0|0|0|0|0|-1|-1|||51.599998|0
339520|85071|lakeofillomen|-508.00003|-1958.0001|97.65625|260|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339521|222552|lakeofillomen|6374|-5836|51.504|202|360|0|0|0|1|0|0|0|0|0|-1|-1|||55.700001|0
339522|85064|lakeofillomen|5948.9995|-5808.9995|69.16567|5|360|0|0|0|1|0|0|0|0|0|-1|-1|||71.599998|0
339523|85115|lakeofillomen|6152|-5355|44.03999|138|360|0|0|0|1|0|0|0|0|0|-1|-1|||46.099998|0
339524|222552|lakeofillomen|6139.0005|-5580|56.1055|144|360|0|0|0|1|0|0|0|0|0|-1|-1|||59.900002|0
339526|85115|lakeofillomen|5544|-5655.0005|40.57865|168|360|0|0|0|1|0|0|0|0|0|-1|-1|||42.599998|0
339527|85064|lakeofillomen|5146|-6736.9995|139.17932|59|360|0|0|0|1|0|0|0|0|0|-1|-1|||141|0
339528|85064|lakeofillomen|5731.0005|-6529.0005|31.4131|253|360|0|0|0|1|0|0|0|0|0|-1|-1|||35.099998|0
339529|85115|lakeofillomen|5128|-5512|54.19307|97|360|0|0|0|1|0|0|0|0|0|-1|-1|||58|0
339530|85064|lakeofillomen|5531.0005|-6529.0005|26.23286|202|360|0|0|0|1|0|0|0|0|0|-1|-1|||29.299999|0
339531|85064|lakeofillomen|5337|-5348.0005|32.69348|241|360|0|0|0|1|0|0|0|0|0|-1|-1|||34.799999|0
339532|85064|lakeofillomen|5182.0005|-5627.0005|54.34934|207|360|0|0|0|1|0|0|0|0|0|-1|-1|||57.599998|0
339534|85044|lakeofillomen|1395|-1020|104.13197|192|640|0|0|0|1|0|0|0|0|0|-1|-1|||107.699997|0
339535|222557|lakeofillomen|-146|1923|97.65625|118|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339538|85032|lakeofillomen|-1306|2343|233.06287|239|850|0|33|0|1|0|0|0|0|0|-1|-1|||238.800003|0
339542|85044|lakeofillomen|2384|2422|244.80284|185|640|0|0|0|1|0|0|0|0|0|-1|-1|||249.300003|0
339543|85044|lakeofillomen|2093|678|103.11665|65|640|0|0|0|1|0|0|0|0|0|-1|-1|||106.900002|0
339544|85044|lakeofillomen|1457|2864|109.75021|155|640|0|0|0|1|0|0|0|0|0|-1|-1|||113.5|0
339545|85094|lakeofillomen|3903|-2477.0002|70.5814|216|360|0|0|0|1|0|0|0|0|0|-1|-1|||74.300003|0
339547|222554|lakeofillomen|5817.0005|-4743|43.77255|202|360|0|0|0|1|0|0|0|0|0|-1|-1|||48.5|0
339548|85115|lakeofillomen|5667.0005|-5130|38.24899|84|360|0|0|0|1|0|0|0|0|0|-1|-1|||41.299999|0
339549|85255|lakeofillomen|4605|-4448.0005|78.81333|204|360|0|0|0|1|0|0|0|0|0|-1|-1|||82.199997|0
339550|222552|lakeofillomen|6002|-5579.0005|57.66043|18|360|0|0|0|1|0|0|0|0|0|-1|-1|||62.099998|0
339551|85044|lakeofillomen|2413.0002|1929|315.9991|196|640|0|0|0|1|0|0|0|0|0|-1|-1|||320.100006|0
339552|85064|lakeofillomen|5372|-5403.0005|31.27323|78|360|0|0|0|1|0|0|0|0|0|-1|-1|||33.099998|0
339553|85064|lakeofillomen|5253|-5868|38.0934|100|360|0|0|0|1|0|0|0|0|0|-1|-1|||39.799999|0
339554|85064|lakeofillomen|5100|-6628|132.72964|0|360|0|0|0|1|0|0|0|0|0|-1|-1|||135.699997|0
339555|222552|lakeofillomen|5557.0005|-5281|31.31574|219|360|0|0|0|1|0|0|0|0|0|-1|-1|||35|0
339556|222552|lakeofillomen|6226.0005|-5659.0005|42.24376|0|360|0|0|0|1|0|0|0|0|0|-1|-1|||46|0
339557|222554|lakeofillomen|4370.0005|-3934|76.83909|92|360|0|0|0|1|0|0|0|0|0|-1|-1|||80.300003|0
339558|85180|lakeofillomen|-375|-55|-190.3|80|28800|0|0|0|1|0|0|0|0|0|-1|-1|||-190.300003|0
339559|85100|lakeofillomen|-390|-1820|97.65625|212|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339560|85100|lakeofillomen|-594|-1620|97.65625|259|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339561|85071|lakeofillomen|-597.00006|-1564|97.65625|259|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339562|85071|lakeofillomen|-600|-1683.0001|97.65625|0|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339563|85071|lakeofillomen|-629.00006|-1882.0001|97.65625|65|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339564|85071|lakeofillomen|-583.00006|-1849.0001|97.65625|119|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339565|85071|lakeofillomen|-626|-1769.0001|97.65625|97|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339566|85071|lakeofillomen|-663.00006|-1766.0001|97.65625|37|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339567|85071|lakeofillomen|-644|-1909|97.65625|193|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339568|85071|lakeofillomen|-390|-1893|97.65625|0|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339569|85071|lakeofillomen|-339|-1852.0001|97.69835|130|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339570|85100|lakeofillomen|-300|-1850|97.78422|196|640|0|0|0|1|0|0|0|0|0|-1|-1|||102.099998|0
339571|85071|lakeofillomen|-531.00006|-1904|97.65625|256|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339572|85071|lakeofillomen|-528|-1836.0001|97.65625|230|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339573|85073|lakeofillomen|-448|-1842|97.65625|157|640|0|0|0|1|0|0|0|0|0|-1|-1|||102.599998|0
339574|85071|lakeofillomen|-502.00003|-1734|97.65625|63|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339575|85100|lakeofillomen|-469|-1784|97.65625|128|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339576|85071|lakeofillomen|-505|-1788.0001|97.65625|3|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339577|85071|lakeofillomen|-448|-1695|97.65625|161|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339578|85071|lakeofillomen|-506.00003|-1624|97.65625|221|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339579|85073|lakeofillomen|-460|-1576.0001|97.65625|89|640|0|0|0|1|0|0|0|0|0|-1|-1|||102.599998|0
339580|85071|lakeofillomen|-499.00003|-1574|97.65625|30|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339581|85100|lakeofillomen|-408|-1448.0001|97.65625|164|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339582|85100|lakeofillomen|-487|-1449|97.65625|225|640|0|0|0|1|0|0|0|0|0|-1|-1|||102|0
339583|85071|lakeofillomen|3209|1751.0001|103.67189|147|640|0|25|0|1|0|0|0|0|0|-1|-1|||108|0
339584|85073|lakeofillomen|3282.0002|1782.0001|115.32957|147|640|0|24|0|1|0|0|0|0|0|-1|-1|||120.300003|0
339585|85071|lakeofillomen|4187|959|71.64968|0|640|0|22|0|1|0|0|0|0|0|-1|-1|||75.899986|0
339586|85021|lakeofillomen|4076.0002|1108|56.56853|62|1200|0|23|0|1|0|0|0|0|0|-1|-1|||61.5|0
339587|85071|lakeofillomen|3920.0002|1364|20.09375|256|640|0|28|0|1|0|0|0|0|0|-1|-1|||24.4|0
339588|85021|lakeofillomen|4139.0005|1539|20.09375|57|1200|0|26|0|1|0|0|0|0|0|-1|-1|||25|0
339589|85071|lakeofillomen|3952|1433.0001|32.61897|195|640|0|27|0|1|0|0|0|0|0|-1|-1|||36.900002|0
339590|85071|lakeofillomen|4133|1637.0001|40.09375|259|640|0|30|0|1|0|0|0|0|0|-1|-1|||44.400002|0
339591|85071|lakeofillomen|4235|1520|20.09375|0|640|0|21|0|1|0|0|0|0|0|-1|-1|||24.4|0
339592|85071|lakeofillomen|4195.0005|1610|24.01903|198|640|0|29|0|1|0|0|0|0|0|-1|-1|||28.299999|0
339593|85073|lakeofillomen|4315|1816.0001|40.09375|64|640|0|20|0|1|0|0|0|0|0|-1|-1|||45|0
339594|85100|lakeofillomen|4202|1821.0001|20.09375|126|640|0|31|0|1|0|0|0|0|0|-1|-1|||24.4|0
339595|85021|lakeofillomen|4397|2701|20.09375|1|1200|0|16|0|1|0|0|0|0|0|-1|-1|||25|0
339596|85100|lakeofillomen|4273.0005|2591.0002|40.09375|254|640|0|17|0|1|0|0|0|0|0|-1|-1|||44.400002|0
339597|85021|lakeofillomen|4434|2323|80.09375|0|1200|0|19|0|1|0|0|0|0|0|-1|-1|||85|0
339598|85100|lakeofillomen|4087|2697|20.09375|3|640|0|14|0|1|0|0|0|0|0|-1|-1|||24.4|0
339599|85071|lakeofillomen|4057.0002|2880.0002|40.09375|64|640|0|13|0|1|0|0|0|0|0|-1|-1|||44.400002|0
339600|85100|lakeofillomen|4170.0005|2877.0002|20.09375|125|640|0|9|0|1|0|0|0|0|0|-1|-1|||24.4|0
339601|85021|lakeofillomen|4293|2939|19.8883|259|1200|0|12|0|1|0|0|0|0|0|-1|-1|||24.799999|0
339602|85071|lakeofillomen|4189.0005|3298|20.09375|137|640|0|10|0|1|0|0|0|0|0|-1|-1|||24.4|0
339603|85021|lakeofillomen|4036|3086|56.96845|61|1200|0|8|0|1|0|0|0|0|0|-1|-1|||61.900002|0
339604|85021|lakeofillomen|4298.0005|2882.0002|20.09375|194|1200|0|11|0|1|0|0|0|0|0|-1|-1|||25|0
339605|85125|lakeofillomen|4223.0005|2699.0002|20.09375|0|1200|0|15|0|1|0|0|0|0|0|-1|-1|||25.700001|0
339606|85021|lakeofillomen|3792.0002|3059|94.65017|0|1200|0|7|0|1|0|0|0|0|0|-1|-1|||99.599998|0
339607|85071|lakeofillomen|3708|3059|111.44974|260|640|0|6|0|1|0|0|0|0|0|-1|-1|||116.400002|0
339608|85071|lakeofillomen|3897.0002|3085.0002|80.09375|149|640|0|0|0|1|0|0|0|0|0|-1|-1|||86.199997|0
339609|85071|lakeofillomen|3897.0002|3105.0002|86.89719|161|640|0|0|0|1|0|0|0|0|0|-1|-1|||91.199997|0
339610|85071|lakeofillomen|3370|3092|161.38838|126|640|0|0|0|1|0|0|0|0|0|-1|-1|||165.699997|0
339611|85062|lakeofillomen|-2513.0002|5015|224.68748|195|6600|0|0|0|1|0|0|0|0|0|-1|-1|||230.300003|0
339612|85032|lakeofillomen|-2646.0002|4918|276.6875|66|850|0|74|0|1|0|0|0|0|0|-1|-1|||282.299988|0
339613|85116|lakeofillomen|-2371.0002|4756|276.6875|20|850|0|73|0|1|0|0|0|0|0|-1|-1|||282.299988|0
339614|85116|lakeofillomen|-2465|4864.0005|218.6875|28|850|0|72|0|1|0|0|0|0|0|-1|-1|||224.300003|0
339615|85032|lakeofillomen|-2603|5007.0005|224.68748|99|850|0|72|0|1|0|0|0|0|0|-1|-1|||230.300003|0
339616|85032|lakeofillomen|-2449.0002|4758|276.6875|0|850|0|76|0|1|0|0|0|0|0|-1|-1|||282.299988|0
339617|85032|lakeofillomen|-2472|4902|218.6875|76|850|0|72|0|1|0|0|0|0|0|-1|-1|||229.199997|0
339618|85064|lakeofillomen|5346|-5456|31.45486|74|360|0|0|0|1|0|0|0|0|0|-1|-1|||35.099998|0
339619|85032|lakeofillomen|-2474.0002|4758|276.6875|0|850|0|77|0|1|0|0|0|0|0|-1|-1|||282.299988|0
339620|85032|lakeofillomen|-2523|4943|218.6875|49|850|0|72|0|1|0|0|0|0|0|-1|-1|||224.300003|0
339621|85032|lakeofillomen|-2544|4763|224.68748|171|850|0|72|0|1|0|0|0|0|0|-1|-1|||230.300003|0
339622|85032|lakeofillomen|-2366|4757|276.6875|260|850|0|75|0|1|0|0|0|0|0|-1|-1|||282.299988|0
339623|85116|lakeofillomen|-2555|4825|218.6875|109|850|0|72|0|1|0|0|0|0|0|-1|-1|||224.300003|0
339624|85032|lakeofillomen|-2487|4907|218.6875|38|850|0|72|0|1|0|0|0|0|0|-1|-1|||224.300003|0
339625|222551|lakeofillomen|-2464|5018|224.68748|191|2250|0|0|0|1|0|0|0|0|0|-1|-1|||230.300003|0
339626|85116|lakeofillomen|-2084|4617.0005|224.46873|122|850|0|56|0|1|0|0|0|0|0|-1|-1|||230|0
339627|85032|lakeofillomen|-2146.0002|4615|224.46873|0|850|0|54|0|1|0|0|0|0|0|-1|-1|||230|0
339628|85116|lakeofillomen|-2057.0002|4683|224.46873|190|850|0|55|0|1|0|0|0|0|0|-1|-1|||230|0
339629|85087|lakeofillomen|-2504|4512|224.46873|196|850|0|78|0|1|0|0|0|0|0|-1|-1|||230|0
339630|85116|lakeofillomen|-2242|4495.0005|224.46873|0|850|0|57|0|1|0|0|0|0|0|-1|-1|||230|0
339631|85032|lakeofillomen|-2760.0002|4197|224.46873|131|850|0|59|0|1|0|0|0|0|0|-1|-1|||230|0
339632|85116|lakeofillomen|-2404|4489.0005|224.46873|196|850|0|70|0|1|0|0|0|0|0|-1|-1|||230|0
339633|85087|lakeofillomen|-1943|3312|202.20547|240|1200|0|50|0|1|0|0|0|0|0|-1|-1|||208.5|0
339634|85032|lakeofillomen|-1214|3263.0002|214.71841|4|850|0|34|0|1|0|0|0|0|0|-1|-1|||219.800003|0
339635|85032|lakeofillomen|-1426.0001|3243|127.94027|4|850|0|35|0|1|0|0|0|0|0|-1|-1|||133.399994|0
339636|85115|lakeofillomen|5982.0005|-5353|38.58904|46|360|0|0|0|1|0|0|0|0|0|-1|-1|||42.299999|0
339637|85116|lakeofillomen|-2340|4129|224.46873|4|850|0|69|0|1|0|0|0|0|0|-1|-1|||230|0
339638|85032|lakeofillomen|-2302.0002|4135|224.46873|162|850|0|68|0|1|0|0|0|0|0|-1|-1|||230|0
339639|85087|lakeofillomen|-2460.0002|4041.0002|224.46873|193|1200|0|66|0|1|0|0|0|0|0|-1|-1|||230|0
339640|85032|lakeofillomen|-2460.0002|4005|224.46873|195|850|0|67|0|1|0|0|0|0|0|-1|-1|||230|0
339641|85087|lakeofillomen|-2736|3978|224.46873|0|1200|0|62|0|1|0|0|0|0|0|-1|-1|||230|0
339642|85032|lakeofillomen|-2966.0002|3936|224.46873|190|850|0|61|0|1|0|0|0|0|0|-1|-1|||230|0
339643|85116|lakeofillomen|-2903|3977|224.46873|3|850|0|60|0|1|0|0|0|0|0|-1|-1|||230|0
339644|85087|lakeofillomen|-2707.0002|3935.0002|224.46873|193|1200|0|63|0|1|0|0|0|0|0|-1|-1|||230|0
339645|85116|lakeofillomen|-2728|3945.0002|224.46873|197|850|0|65|0|1|0|0|0|0|0|-1|-1|||230|0
339646|85087|lakeofillomen|-2531|3690|224.46873|100|1200|0|48|0|1|0|0|0|0|0|-1|-1|||230|0
339647|85032|lakeofillomen|-2508|3682.0002|224.46873|65|850|0|49|0|1|0|0|0|0|0|-1|-1|||230|0
339648|85032|lakeofillomen|-2530|3480.0002|224.71877|195|850|0|0|0|1|0|0|0|0|0|-1|-1|||230.300003|0
339649|85032|lakeofillomen|-2487|3479|224.71877|193|850|0|0|0|1|0|0|0|0|0|-1|-1|||230.300003|0
339650|85032|lakeofillomen|-2840|2775|175.96877|187|850|0|38|0|1|0|0|0|0|0|-1|-1|||181.5|0
339651|85032|lakeofillomen|-2601|2765|175.96877|0|850|0|37|0|1|0|0|0|0|0|-1|-1|||181.5|0
339652|85032|lakeofillomen|-2829|2756|175.96877|194|850|0|0|0|1|0|0|0|0|0|-1|-1|||181.5|0
339653|85032|lakeofillomen|-2589|2755|175.96877|194|850|0|0|0|1|0|0|0|0|0|-1|-1|||181.5|0
339654|222566|lakeofillomen|-2740|3082.0002|116.72077|0|850|0|46|0|1|0|0|0|0|0|-1|-1|||122.300003|0
339655|85032|lakeofillomen|-2569|3048|127.90472|156|850|0|46|0|1|0|0|0|0|0|-1|-1|||134.100006|0
339656|85032|lakeofillomen|-2901|3355.0002|193.1546|87|850|0|47|0|1|0|0|0|0|0|-1|-1|||199|0
339657|85032|lakeofillomen|-2706|2736|91.96875|67|850|0|36|0|1|0|0|0|0|0|-1|-1|||97.5|0
339658|85032|lakeofillomen|-2791.0002|2916.0002|93.22021|71|850|0|45|0|1|0|0|0|0|0|-1|-1|||98.800003|0
339659|85032|lakeofillomen|-2731|2741.0002|91.97544|195|850|0|0|0|1|0|0|0|0|0|-1|-1|||97.599998|0
339660|85032|lakeofillomen|-2692|2741.0002|91.96875|198|850|0|0|0|1|0|0|0|0|0|-1|-1|||97.5|0
339661|85032|lakeofillomen|-1206|2544|147.27673|134|850|0|0|0|1|0|0|0|0|0|-1|-1|||153.899994|0
339662|85032|lakeofillomen|-1564|3355.0002|246.03123|145|850|0|0|0|1|0|0|0|0|0|-1|-1|||251.600006|0
339663|85032|lakeofillomen|-1603|3385.0002|246.03123|179|850|0|0|0|1|0|0|0|0|0|-1|-1|||251.600006|0
339664|85032|lakeofillomen|-1728|3264|152.4788|184|850|0|0|0|1|0|0|0|0|0|-1|-1|||158.100006|0
339665|85032|lakeofillomen|-1727|3243|152.4122|105|1200|0|0|0|1|0|0|0|0|0|-1|-1|||158|0
