SourceZoneShortName|SourceBoxTopNW_X|SourceBoxTopNW_Y|SourceBoxTopNW_Z|SourceBoxBottomSE_X|SourceBoxBottomSE_Y|SourceBoxBottomSE_Z|TargetZoneShortName|TargetPosX|TargetPosY|TargetPosZ|TargetPosOrientation|AreaTriggerDBCID|Comment
oasis|2590|-450.74756|300|2560|-470.74756|-200|nro|-1858|-458.77|40.78117|north|7656|
oasis|2590|-470.74756|300|2560|-490.74756|-200|nro|-1858|-478.77|36.47797|north|7657|
oasis|2590|-490.74756|300|2560|-510.74756|-200|nro|-1858|-498.77|31.47655|north|7658|
oasis|2590|-510.74756|300|2560|-530.74756|-200|nro|-1858|-518.77|26.12892|north|7659|
oasis|2590|-530.74756|300|2560|-550.74756|-200|nro|-1858|-538.77|20.77993|north|7660|
oasis|2590|-550.74756|300|2560|-570.74756|-200|nro|-1858|-558.77|16.16703|north|7661|
oasis|2590|-570.74756|300|2560|-590.74756|-200|nro|-1858|-578.77|12.92862|north|7662|
oasis|2590|-590.74756|300|2560|-610.74756|-200|nro|-1858|-598.77|11.07188|north|7663|
oasis|2590|-610.74756|300|2560|-630.74756|-200|nro|-1858|-618.77|9.89699|north|7664|
oasis|2590|-630.74756|300|2560|-650.74756|-200|nro|-1858|-638.77|8.72242|north|7665|
oasis|2590|-650.74756|300|2560|-670.74756|-200|nro|-1858|-658.77|8.23181|north|7666|
oasis|2590|-670.74756|300|2560|-690.7475|-200|nro|-1858|-678.77|9.01264|north|7667|
oasis|2590|-690.7475|300|2560|-710.7475|-200|nro|-1858|-698.77|7.36545|north|7668|
oasis|2590|-710.7475|300|2560|-730.7475|-200|nro|-1858|-718.77|4.51668|north|7669|
oasis|2590|-730.7475|300|2560|-750.7475|-200|nro|-1858|-738.77|1.66672|north|7670|
oasis|2590|-750.7475|300|2560|-770.7475|-200|nro|-1858|-758.77|-1.02091|north|7671|
oasis|2590|-770.7475|300|2560|-790.7475|-200|nro|-1858|-778.77|-3.34786|north|7672|
oasis|2590|-790.7475|300|2560|-810.7475|-200|nro|-1858|-798.77|-6.1483|north|7673|
oasis|2590|-810.7475|300|2560|-830.7475|-200|nro|-1858|-818.77|-6.40622|north|7674|
oasis|2590|-830.7475|300|2560|-850.7475|-200|nro|-1858|-838.77|-6.40615|north|7675|
oasis|2590|-850.7475|300|2560|-1200.7476|-200|nro|-1858|-858.77|-6.4061|north|7676|
oasis|-1890.0721|301.50662|119.80733|-1933.5664|58.16761|1.78404|sro|1433.7936|244.70319|-13.30164|south|7677|
oggok|-399.83463|-77.77664|56.43775|-462.00595|-120.13077|-0.5|feerrott|1652.7421|811.8232|57.28133|south|7678|
overthere|-3983.1902|2076.8542|1054.3342|-4890.633|1141.8677|288.1495|frontiermtns|4213.145|1414.4589|330.6423|south|7679|
overthere|-961.21826|4288.374|176.18877|-1021.01215|4226.7485|84.48616|skyfire|-1091.7533|-4317.9727|36.15667|west|7680|North
overthere|-1058.8818|4297.203|176.18877|-1124.246|4227.504|84.48616|skyfire|-1199.5515|-4318.4014|36.15667|west|7681|South
overthere|553.2709|-3967.926|498.07324|-323.30566|-4382.919|103.10481|warslikswood|-156.30136|3966.6677|239.59322|east|7682|
paineel|640.9452|-935.4341|-87.50075|605.06055|-947.81934|-98.46868|hole|633.8657|-942.0762|-93.06252|north|7683|
paineel|932.55414|434.163|-151.4387|242.766|88.55859|-332.24142|hole|645.8394|246.51674|-327.14252|north|7684|
paineel|1083.4774|663.2699|-27.89724|1078.369|652.56177|-38.99994|paineel|466.985|216.9871|39.96882|north|7685|To red-pad room with no stairs or doors
paineel|488.5848|218.77448|51.10191|477.04755|215.02245|41.46874|paineel|1090.5669|657.522|-41.96876|north|7686|From red-pad room, 1
paineel|484.69525|222.72421|51.10191|480.87695|211.17667|41.46874|paineel|1090.5669|657.522|-41.96876|north|7687|From red-pad room, 2
paineel|487.97995|219.6408|51.10191|477.84045|214.11507|41.46874|paineel|1090.5669|657.522|-41.96876|north|7688|From red-pad room, 3
paineel|486.79193|220.86015|51.10191|479.02515|212.9767|41.46874|paineel|1090.5669|657.522|-41.96876|north|7689|From red-pad room, 4
paineel|485.61975|221.81224|51.10191|479.9984|211.84547|41.46874|paineel|1090.5669|657.522|-41.96876|north|7690|From red-pad room, 5
paineel|1076.2529|663.0719|-27.91908|1071.5697|652.39746|-39.49996|paineel|892.3897|755.52|-82.96858|north|7691|2-Side port (south) to Superior Supplies
paineel|880.6434|880.6434|-68.2798|874.9628|750.51355|-81.46873|paineel|1066.5774|657.9414|-40.96799|south|7692|Superior Supplies to 2-Side port (south)
paineel|963.81775|544.8177|-70.00043|953.43176|539.5888|-80.46874|paineel|895.9195|524.96155|-124.93745|south|7693|Middle East to SouthEast portal block in front of water
paineel|915.3174|530.24585|-110.42581|910.6122|519.349|-122.43747|paineel|958.5077|556.2798|-81.96858|west|7694|SouthEast portal block in front of water to middle east
paineel|872.84534|187.73283|17.46701|831.8797|133.20015|-1.49992|tox|-2592.4656|-418.9764|-45.0925|north|7695|
paineel|748.8815|-874.46246|-26.58652|732.72186|-888.8497|-37.49999|warrens|740.46893|-881.43726|-36.99977|north|7696|
paw|-95.77531|64.15909|14.46754|-112.16321|29.5302|-0.49995|southkarana|-3118.5344|908.82434|-11.93886|west|7697|
permafrost|-39.77532|172.34479|38.43579|-80.1622|102.04409|-0.49999|everfrost|2019.6|-7040.121|-63.84382|west|7698|
qcat|350.0684|-167.74442|73.34073|335.6816|-182.13022|42.21791|qeynos|273.96503|-553.0779|-107.4594|west|7699|
qcat|224.09879|-251.71275|-29.53208|209.7139|-294.29404|-42.46876|qeynos|-147.11827|-602.6957|-27.99997|west|7700|
qcat|238.09969|-55.77567|89.5909|223.71281|-70.16051|55.56033|qeynos|174.60612|-482.16928|-81.85855|north|7701|
qcat|-167.7441|314.99698|-71.50074|-182.13097|286.82233|-84.46875|qeynos|-188.23642|78.55197|-91.58395|west|7702|
qcat|1063.756|-41.77619|262.653|1049.4003|-56.16157|215|qeynos2|301.11465|-161.61395|-63.44938|north|7703|
qcat|895.84973|224.09917|61.135|881.4628|209.71365|39.70131|qeynos2|187.83452|341.63873|-87.99281|west|7704|
qcat|645.2821|140.745|-29.53337|629.5565|111.47606|-42.46873|qeynos2|175.70699|97.44703|-41.96874|west|7705|
qey2hh1|-4419.2866|-15945|200|-5000.2866|-15975|-100|northkarana|-4427.984|3694.4175|-69.28139|east|7706|
qey2hh1|-4399.2866|-15945|200|-4419.2866|-15975|-100|northkarana|-4407.984|3694.4175|-69.28031|east|7707|
qey2hh1|-4379.2866|-15945|200|-4399.2866|-15975|-100|northkarana|-4387.984|3694.4175|-69.28102|east|7708|
qey2hh1|-4359.2866|-15945|200|-4379.2866|-15975|-100|northkarana|-4367.984|3694.4175|-69.28111|east|7709|
qey2hh1|-4339.2866|-15945|200|-4359.2866|-15975|-100|northkarana|-4347.984|3694.4175|-69.28122|east|7710|
qey2hh1|-4319.2866|-15945|200|-4339.2866|-15975|-100|northkarana|-4327.984|3694.4175|-69.281|east|7711|
qey2hh1|-4299.2866|-15945|200|-4319.2866|-15975|-100|northkarana|-4307.984|3694.4175|-69.28109|east|7712|
qey2hh1|-4279.2866|-15945|200|-4299.2866|-15975|-100|northkarana|-4287.984|3694.4175|-69.28107|east|7713|
qey2hh1|-4259.2866|-15945|200|-4279.2866|-15975|-100|northkarana|-4267.984|3694.4175|-69.28112|east|7714|
qey2hh1|-4239.2866|-15945|200|-4259.2866|-15975|-100|northkarana|-4247.984|3694.4175|-69.28102|east|7715|
qey2hh1|-4219.2866|-15945|200|-4239.2866|-15975|-100|northkarana|-4227.984|3694.4175|-65.79454|east|7716|
qey2hh1|-4199.2866|-15945|200|-4219.2866|-15975|-100|northkarana|-4207.984|3694.4175|-61.1618|east|7717|
qey2hh1|-4179.2866|-15945|200|-4199.2866|-15975|-100|northkarana|-4187.984|3694.4175|-56.52927|east|7718|
qey2hh1|-4159.2866|-15945|200|-4179.2866|-15975|-100|northkarana|-4167.984|3694.4175|-51.89357|east|7719|
qey2hh1|-4139.2866|-15945|200|-4159.2866|-15975|-100|northkarana|-4147.984|3694.4175|-47.25791|east|7720|
qey2hh1|-4119.2866|-15945|200|-4139.2866|-15975|-100|northkarana|-4127.984|3694.4175|-42.62233|east|7721|
qey2hh1|-4099.2866|-15945|200|-4119.2866|-15975|-100|northkarana|-4107.984|3694.4175|-37.98701|east|7722|
qey2hh1|-4079.2866|-15945|200|-4099.2866|-15975|-100|northkarana|-4087.984|3694.4175|-33.35585|east|7723|
qey2hh1|-4059.2866|-15945|200|-4079.2866|-15975|-100|northkarana|-4067.984|3694.4175|-28.72594|east|7724|
qey2hh1|-4039.2866|-15945|200|-4059.2866|-15975|-100|northkarana|-4047.984|3694.4175|-24.09547|east|7725|
qey2hh1|-4019.2866|-15945|200|-4039.2866|-15975|-100|northkarana|-4027.984|3694.4175|-19.46546|east|7726|
qey2hh1|-3999.2866|-15945|200|-4019.2866|-15975|-100|northkarana|-4007.984|3694.4175|-14.83554|east|7727|
qey2hh1|-3979.2866|-15945|200|-3999.2866|-15975|-100|northkarana|-3987.984|3694.4175|-12.32126|east|7728|
qey2hh1|-3959.2866|-15945|200|-3979.2866|-15975|-100|northkarana|-3967.984|3694.4175|-11.0478|east|7729|
qey2hh1|-3939.2866|-15945|200|-3959.2866|-15975|-100|northkarana|-3947.984|3694.4175|-9.77416|east|7730|
qey2hh1|-3919.2866|-15945|200|-3939.2866|-15975|-100|northkarana|-3927.984|3694.4175|-8.5001|east|7731|
qey2hh1|-3899.2866|-15945|200|-3919.2866|-15975|-100|northkarana|-3907.984|3694.4175|-7.22628|east|7732|
qey2hh1|-3879.2866|-15945|200|-3899.2866|-15975|-100|northkarana|-3887.984|3694.4175|-5.95245|east|7733|
qey2hh1|-3859.2866|-15945|200|-3879.2866|-15975|-100|northkarana|-3867.984|3694.4175|-4.67895|east|7734|
qey2hh1|-3839.2866|-15945|200|-3859.2866|-15975|-100|northkarana|-3847.984|3694.4175|-3.93727|east|7735|
qey2hh1|-3819.2866|-15945|200|-3839.2866|-15975|-100|northkarana|-3827.984|3694.4175|-3.93694|east|7736|
qey2hh1|-3799.2866|-15945|200|-3819.2866|-15975|-100|northkarana|-3807.984|3694.4175|-3.93712|east|7737|
qey2hh1|-3779.2866|-15945|200|-3799.2866|-15975|-100|northkarana|-3787.984|3694.4175|-3.93718|east|7738|
qey2hh1|-3759.2866|-15945|200|-3779.2866|-15975|-100|northkarana|-3767.984|3694.4175|-3.93714|east|7739|
qey2hh1|-3739.2866|-15945|200|-3759.2866|-15975|-100|northkarana|-3747.984|3694.4175|-3.93726|east|7740|
qey2hh1|-3719.2866|-15945|200|-3739.2866|-15975|-100|northkarana|-3727.984|3694.4175|-3.93755|east|7741|
qey2hh1|-3699.2866|-15945|200|-3719.2866|-15975|-100|northkarana|-3707.984|3694.4175|-3.9373|east|7742|
qey2hh1|-3679.2866|-15945|200|-3699.2866|-15975|-100|northkarana|-3687.984|3694.4175|-3.93729|east|7743|
qey2hh1|-3659.2866|-15945|200|-3679.2866|-15975|-100|northkarana|-3667.984|3694.4175|-3.93728|east|7744|
qey2hh1|-3639.2866|-15945|200|-3659.2866|-15975|-100|northkarana|-3647.984|3694.4175|-3.93701|east|7745|
qey2hh1|-3619.2866|-15945|200|-3639.2866|-15975|-100|northkarana|-3627.984|3694.4175|-3.93694|east|7746|
qey2hh1|-3599.2866|-15945|200|-3619.2866|-15975|-100|northkarana|-3607.984|3694.4175|-3.93689|east|7747|
qey2hh1|-3579.2866|-15945|200|-3599.2866|-15975|-100|northkarana|-3587.984|3694.4175|-3.93728|east|7748|
qey2hh1|-3559.2866|-15945|200|-3579.2866|-15975|-100|northkarana|-3567.984|3694.4175|-3.93703|east|7749|
qey2hh1|-3539.2866|-15945|200|-3559.2866|-15975|-100|northkarana|-3547.984|3694.4175|-3.93702|east|7750|
qey2hh1|-3519.2866|-15945|200|-3539.2866|-15975|-100|northkarana|-3527.984|3694.4175|-3.93725|east|7751|
qey2hh1|-3499.2866|-15945|200|-3519.2866|-15975|-100|northkarana|-3507.984|3694.4175|-3.93726|east|7752|
qey2hh1|-3479.2866|-15945|200|-3499.2866|-15975|-100|northkarana|-3487.984|3694.4175|-3.93755|east|7753|
qey2hh1|-3459.2866|-15945|200|-3479.2866|-15975|-100|northkarana|-3467.984|3694.4175|-3.93729|east|7754|
qey2hh1|-3439.2866|-15945|200|-3459.2866|-15975|-100|northkarana|-3447.984|3694.4175|-3.93733|east|7755|
qey2hh1|-3419.2866|-15945|200|-3439.2866|-15975|-100|northkarana|-3427.984|3694.4175|-3.93746|east|7756|
qey2hh1|-3399.2866|-15945|200|-3419.2866|-15975|-100|northkarana|-3407.984|3694.4175|-3.93755|east|7757|
qey2hh1|-3379.2866|-15945|200|-3399.2866|-15975|-100|northkarana|-3387.984|3694.4175|-3.93684|east|7758|
qey2hh1|-3359.2866|-15945|200|-3379.2866|-15975|-100|northkarana|-3367.984|3694.4175|-3.9369|east|7759|
qey2hh1|-3339.2866|-15945|200|-3359.2866|-15975|-100|northkarana|-3347.984|3694.4175|-3.93712|east|7760|
qey2hh1|-3319.2866|-15945|200|-3339.2866|-15975|-100|northkarana|-3327.984|3694.4175|-3.93737|east|7761|
qey2hh1|-3299.2866|-15945|200|-3319.2866|-15975|-100|northkarana|-3307.984|3694.4175|-3.93725|east|7762|
qey2hh1|-3279.2866|-15945|200|-3299.2866|-15975|-100|northkarana|-3287.984|3694.4175|-3.93726|east|7763|
qey2hh1|-3259.2866|-15945|200|-3279.2866|-15975|-100|northkarana|-3267.984|3694.4175|-3.9374|east|7764|
qey2hh1|-3239.2866|-15945|200|-3259.2866|-15975|-100|northkarana|-3247.984|3694.4175|-3.93735|east|7765|
qey2hh1|-3219.2866|-15945|200|-3239.2866|-15975|-100|northkarana|-3227.984|3694.4175|-3.93735|east|7766|
qey2hh1|-3199.2866|-15945|200|-3219.2866|-15975|-100|northkarana|-3207.984|3694.4175|-3.93712|east|7767|
qey2hh1|-3179.2866|-15945|200|-3199.2866|-15975|-100|northkarana|-3187.984|3694.4175|-3.93707|east|7768|
qey2hh1|-3159.2866|-15945|200|-3179.2866|-15975|-100|northkarana|-3167.984|3694.4175|-3.93695|east|7769|
qey2hh1|-3139.2866|-15945|200|-3159.2866|-15975|-100|northkarana|-3147.984|3694.4175|-3.9369|east|7770|
qey2hh1|-3119.2866|-15945|200|-3139.2866|-15975|-100|northkarana|-3127.984|3694.4175|-3.93713|east|7771|
qey2hh1|-3099.2866|-15945|200|-3119.2866|-15975|-100|northkarana|-3107.984|3694.4175|-3.93743|east|7772|
qey2hh1|-3079.2866|-15945|200|-3099.2866|-15975|-100|northkarana|-3087.984|3694.4175|-3.93724|east|7773|
qey2hh1|-3059.2866|-15945|200|-3079.2866|-15975|-100|northkarana|-3067.984|3694.4175|-3.93739|east|7774|
qey2hh1|-3039.2866|-15945|200|-3059.2866|-15975|-100|northkarana|-3047.984|3694.4175|-3.93748|east|7775|
qey2hh1|-3019.2866|-15945|200|-3039.2866|-15975|-100|northkarana|-3027.984|3694.4175|-3.93729|east|7776|
qey2hh1|-2999.2866|-15945|200|-3019.2866|-15975|-100|northkarana|-3007.984|3694.4175|-3.93732|east|7777|
qey2hh1|-2979.2866|-15945|200|-2999.2866|-15975|-100|northkarana|-2987.984|3694.4175|-3.93725|east|7778|
qey2hh1|-2959.2866|-15945|200|-2979.2866|-15975|-100|northkarana|-2967.984|3694.4175|-3.9372|east|7779|
qey2hh1|-2939.2866|-15945|200|-2959.2866|-15975|-100|northkarana|-2947.984|3694.4175|-3.93708|east|7780|
qey2hh1|-2919.2866|-15945|200|-2939.2866|-15975|-100|northkarana|-2927.984|3694.4175|-3.93695|east|7781|
qey2hh1|-2899.2866|-15945|200|-2919.2866|-15975|-100|northkarana|-2907.984|3694.4175|-3.93722|east|7782|
qey2hh1|-2879.2866|-15945|200|-2899.2866|-15975|-100|northkarana|-2887.984|3694.4175|-3.93704|east|7783|
qey2hh1|-2859.2866|-15945|200|-2879.2866|-15975|-100|northkarana|-2867.984|3694.4175|-3.93737|east|7784|
qey2hh1|-2839.2866|-15945|200|-2859.2866|-15975|-100|northkarana|-2847.984|3694.4175|-3.93737|east|7785|
qey2hh1|-2819.2866|-15945|200|-2839.2866|-15975|-100|northkarana|-2827.984|3694.4175|-3.93752|east|7786|
qey2hh1|-2799.2866|-15945|200|-2819.2866|-15975|-100|northkarana|-2807.984|3694.4175|-3.93727|east|7787|
qey2hh1|-2779.2866|-15945|200|-2799.2866|-15975|-100|northkarana|-2787.984|3694.4175|-3.93691|east|7788|
qey2hh1|-2759.2866|-15945|200|-2779.2866|-15975|-100|northkarana|-2767.984|3694.4175|-3.9369|east|7789|
qey2hh1|-2739.2866|-15945|200|-2759.2866|-15975|-100|northkarana|-2747.984|3694.4175|-3.93718|east|7790|
qey2hh1|-2719.2866|-15945|200|-2739.2866|-15975|-100|northkarana|-2727.984|3694.4175|-3.93685|east|7791|
qey2hh1|-2699.2866|-15945|200|-2719.2866|-15975|-100|northkarana|-2707.984|3694.4175|-3.93684|east|7792|
qey2hh1|-2679.2866|-15945|200|-2699.2866|-15975|-100|northkarana|-2687.984|3694.4175|-3.93735|east|7793|
qey2hh1|-2659.2866|-15945|200|-2679.2866|-15975|-100|northkarana|-2667.984|3694.4175|-3.93723|east|7794|
qey2hh1|-2639.2866|-15945|200|-2659.2866|-15975|-100|northkarana|-2647.984|3694.4175|-3.9375|east|7795|
qey2hh1|-2619.2866|-15945|200|-2639.2866|-15975|-100|northkarana|-2627.984|3694.4175|-3.93728|east|7796|
qey2hh1|-2599.2866|-15945|200|-2619.2866|-15975|-100|northkarana|-2607.984|3694.4175|-3.93738|east|7797|
qey2hh1|-2579.2866|-15945|200|-2599.2866|-15975|-100|northkarana|-2587.984|3694.4175|-3.93738|east|7798|
qey2hh1|-2559.2866|-15945|200|-2579.2866|-15975|-100|northkarana|-2567.984|3694.4175|-3.93748|east|7799|
qey2hh1|-2539.2866|-15945|200|-2559.2866|-15975|-100|northkarana|-2547.984|3694.4175|-3.93702|east|7800|
qey2hh1|-2519.2866|-15945|200|-2539.2866|-15975|-100|northkarana|-2527.984|3694.4175|-3.9372|east|7801|
qey2hh1|-2499.2866|-15945|200|-2519.2866|-15975|-100|northkarana|-2507.984|3694.4175|-3.93709|east|7802|
qey2hh1|-2479.2866|-15945|200|-2499.2866|-15975|-100|northkarana|-2487.984|3694.4175|-3.93715|east|7803|
qey2hh1|-2459.2866|-15945|200|-2479.2866|-15975|-100|northkarana|-2467.984|3694.4175|-3.93728|east|7804|
qey2hh1|-2439.2866|-15945|200|-2459.2866|-15975|-100|northkarana|-2447.984|3694.4175|-3.93688|east|7805|
qey2hh1|-2419.2866|-15945|200|-2439.2866|-15975|-100|northkarana|-2427.984|3694.4175|-3.93753|east|7806|
qey2hh1|-2399.2866|-15945|200|-2419.2866|-15975|-100|northkarana|-2407.984|3694.4175|-3.93744|east|7807|
qey2hh1|-2379.2866|-15945|200|-2399.2866|-15975|-100|northkarana|-2387.984|3694.4175|-3.93733|east|7808|
qey2hh1|-2359.2866|-15945|200|-2379.2866|-15975|-100|northkarana|-2367.984|3694.4175|-3.93751|east|7809|
qey2hh1|-2339.2866|-15945|200|-2359.2866|-15975|-100|northkarana|-2347.984|3694.4175|-3.93752|east|7810|
qey2hh1|-2319.2866|-15945|200|-2339.2866|-15975|-100|northkarana|-2327.984|3694.4175|-3.93688|east|7811|
qey2hh1|-2299.2866|-15945|200|-2319.2866|-15975|-100|northkarana|-2307.984|3694.4175|-3.93695|east|7812|
qey2hh1|-2279.2866|-15945|200|-2299.2866|-15975|-100|northkarana|-2287.984|3694.4175|-3.9369|east|7813|
qey2hh1|-2259.2866|-15945|200|-2279.2866|-15975|-100|northkarana|-2267.984|3694.4175|-3.93695|east|7814|
qey2hh1|-2239.2866|-15945|200|-2259.2866|-15975|-100|northkarana|-2247.984|3694.4175|-3.93714|east|7815|
qey2hh1|-2219.2866|-15945|200|-2239.2866|-15975|-100|northkarana|-2227.984|3694.4175|-3.9374|east|7816|
qey2hh1|-2199.2866|-15945|200|-2219.2866|-15975|-100|northkarana|-2207.984|3694.4175|-3.93728|east|7817|
qey2hh1|-2179.2866|-15945|200|-2199.2866|-15975|-100|northkarana|-2187.984|3694.4175|-3.93742|east|7818|
qey2hh1|-2159.2866|-15945|200|-2179.2866|-15975|-100|northkarana|-2167.984|3694.4175|-3.93743|east|7819|
qey2hh1|-2139.2866|-15945|200|-2159.2866|-15975|-100|northkarana|-2147.984|3694.4175|-3.93704|east|7820|
qey2hh1|-2119.2866|-15945|200|-2139.2866|-15975|-100|northkarana|-2127.984|3694.4175|-3.93744|east|7821|
qey2hh1|-2099.2866|-15945|200|-2119.2866|-15975|-100|northkarana|-2107.984|3694.4175|-3.93679|east|7822|
qey2hh1|-2079.2866|-15945|200|-2099.2866|-15975|-100|northkarana|-2087.984|3694.4175|-3.93732|east|7823|
qey2hh1|-2059.2866|-15945|200|-2079.2866|-15975|-100|northkarana|-2067.984|3694.4175|-3.93741|east|7824|
qey2hh1|-2039.2865|-15945|200|-2059.2866|-15975|-100|northkarana|-2047.9839|3694.4175|-3.93751|east|7825|
qey2hh1|-2019.2865|-15945|200|-2039.2865|-15975|-100|northkarana|-2027.9839|3694.4175|-3.93683|east|7826|
qey2hh1|-1999.2865|-15945|200|-2019.2865|-15975|-100|northkarana|-2007.9839|3694.4175|-3.93736|east|7827|
qey2hh1|-1979.2865|-15945|200|-1999.2865|-15975|-100|northkarana|-1987.9839|3694.4175|-3.93704|east|7828|
qey2hh1|-1959.2865|-15945|200|-1979.2865|-15975|-100|northkarana|-1967.9839|3694.4175|-3.93688|east|7829|
qey2hh1|-1939.2865|-15945|200|-1959.2865|-15975|-100|northkarana|-1947.9839|3694.4175|-3.93695|east|7830|
qey2hh1|-1919.2865|-15945|200|-1939.2865|-15975|-100|northkarana|-1927.9839|3694.4175|-3.93735|east|7831|
qey2hh1|-1899.2865|-15945|200|-1919.2865|-15975|-100|northkarana|-1907.9839|3694.4175|-3.93727|east|7832|
qey2hh1|-1879.2865|-15945|200|-1899.2865|-15975|-100|northkarana|-1887.9839|3694.4175|-3.93702|east|7833|
qey2hh1|-1859.2865|-15945|200|-1879.2865|-15975|-100|northkarana|-1867.9839|3694.4175|-3.93697|east|7834|
qey2hh1|-1839.2865|-15945|200|-1859.2865|-15975|-100|northkarana|-1847.9839|3694.4175|-3.93748|east|7835|
qey2hh1|-1819.2865|-15945|200|-1839.2865|-15975|-100|northkarana|-1827.9839|3694.4175|-3.93717|east|7836|
qey2hh1|-1799.2865|-15945|200|-1819.2865|-15975|-100|northkarana|-1807.9839|3694.4175|-3.93718|east|7837|
qey2hh1|-1779.2865|-15945|200|-1799.2865|-15975|-100|northkarana|-1787.9839|3694.4175|-3.93687|east|7838|
qey2hh1|-1759.2865|-15945|200|-1779.2865|-15975|-100|northkarana|-1767.9839|3694.4175|-3.93727|east|7839|
qey2hh1|-1739.2865|-15945|200|-1759.2865|-15975|-100|northkarana|-1747.9839|3694.4175|-3.93711|east|7840|
qey2hh1|-1719.2865|-15945|200|-1739.2865|-15975|-100|northkarana|-1727.9839|3694.4175|-3.9372|east|7841|
qey2hh1|-1699.2865|-15945|200|-1719.2865|-15975|-100|northkarana|-1707.9839|3694.4175|-3.93688|east|7842|
qey2hh1|-1679.2865|-15945|200|-1699.2865|-15975|-100|northkarana|-1687.9839|3694.4175|-3.9374|east|7843|
qey2hh1|-1659.2865|-15945|200|-1679.2865|-15975|-100|northkarana|-1667.9839|3694.4175|-3.93715|east|7844|
qey2hh1|-1639.2865|-15945|200|-1659.2865|-15975|-100|northkarana|-1647.9839|3694.4175|-3.93728|east|7845|
qey2hh1|-1619.2865|-15945|200|-1639.2865|-15975|-100|northkarana|-1627.9839|3694.4175|-3.93722|east|7846|
qey2hh1|-1599.2865|-15945|200|-1619.2865|-15975|-100|northkarana|-1607.9839|3694.4175|-3.93734|east|7847|
qey2hh1|-1579.2865|-15945|200|-1599.2865|-15975|-100|northkarana|-1587.9839|3694.4175|-3.93726|east|7848|
qey2hh1|-1559.2865|-15945|200|-1579.2865|-15975|-100|northkarana|-1567.9839|3694.4175|-3.93738|east|7849|
qey2hh1|-1539.2865|-15945|200|-1559.2865|-15975|-100|northkarana|-1547.9839|3694.4175|-3.93714|east|7850|
qey2hh1|-1519.2865|-15945|200|-1539.2865|-15975|-100|northkarana|-1527.9839|3694.4175|-3.93725|east|7851|
qey2hh1|-1499.2865|-15945|200|-1519.2865|-15975|-100|northkarana|-1507.9839|3694.4175|-3.93738|east|7852|
qey2hh1|-1479.2865|-15945|200|-1499.2865|-15975|-100|northkarana|-1487.9839|3694.4175|-3.93725|east|7853|
qey2hh1|-1459.2865|-15945|200|-1479.2865|-15975|-100|northkarana|-1467.9839|3694.4175|-3.93702|east|7854|
qey2hh1|-1439.2865|-15945|200|-1459.2865|-15975|-100|northkarana|-1447.9839|3694.4175|-3.93713|east|7855|
qey2hh1|-1419.2865|-15945|200|-1439.2865|-15975|-100|northkarana|-1427.9839|3694.4175|-3.93689|east|7856|
