id|wowid|starterwowid|enabled|always_gen|Name|override_quality|override_item_class_id|override_item_subclass_id|itemtype|foodtype|bait_potency|icon|price|override_buy_stack_price|bagtype|orig_bagtype|bagslots|stacksize|orig_stacksize|damage|delay|alt_damage|alt_delay|alt_dps|classes|slots|aagi|ac|acha|adex|aint|asta|astr|awis|hp|mana|resistmagic|resistdisease|resistpoison|resistcold|resistfire|nodrop|norent|bagsize|source_tradeskill|item_display_file|material|color|bagwr|banedmgamt|banedmgbody|banedmgrace|bardtype|bardvalue|book|casttime|casttime_|deity|elemdmgtype|elemdmgamt|factionamt1|factionamt2|factionamt3|factionamt4|factionmod1|factionmod2|factionmod3|factionmod4|booktextname|focuseffect|fvnodrop|itemclass|light|lore|magic|maxcharges|races|range|reclevel|recskill|reqlevel|sellrate|size|skillmodtype|skillmodvalue|tradeskills|weight|booktype|recastdelay|recasttype|stackable|clickeffect|clickeffect_wow|clickequipwowid|clickessencewowid|clicktype|clicklevel|clicklevel2|proceffect|procrate|proclevel|proclevel2|procenchant_spellIDWOW|procenchant_effectIDEQ|worneffect|worntype|wornlevel|wornlevel2|worn_wow_spellid|focustype|scrolleffect|scrolltype|source|clickunk7|procunk1|procunk7|wornunk7|focusunk7|scrollunk7|clickname|wornname|bardeffect|bardeffecttype|bardlevel2|bardlevel|bardunk1|bardunk7|gmflag|soulbound|wowid_head|wowid_neck|wowid_shoulder|wowid_back|wowid_wrists|wowid_hands|wowid_waist|wowid_legs|wowid_feet|wowid_finger|wowid_trinket|wowid_ranged|wowid_mainhand
13272|95200|-1|1|0|Bozinite Pestle|-1|-1|-1|11|0|0|732|1|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Bozinite Pestle|0|0|16383|0|0|0|0|1|1|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13275|95201|-1|1|0|A Telescope Lens|-1|-1|-1|11|0|0|1129|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Trudo's Lens|0|0|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13276|95202|-1|1|0|A Telescope Lens|-1|-1|-1|11|0|0|1129|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT63|0|4280000000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-1|0|0|0|*Bidl's Lens|0|0|16383|0|0|0|0|4|1|-1|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|-1|0|13THFLOOR|-1|0|-1|-1|-1|-1|||-1|0|0|0|0|-1|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13277|95203|-1|1|0|A Telescope Lens|-1|-1|-1|11|0|0|1129|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Fodin's Lens|0|0|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13278|95204|-1|1|0|Butcher Knife|-1|-1|-1|2|0|0|592|1|-1|0|0|0|1|1|3|24|3|24|1.25|32153|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT5|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Killers Knife|0|0|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13279|95205|-1|1|0|A Telescope Lens|-1|-1|-1|11|0|0|1129|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Phiz's Lens|0|0|16383|0|0|0|0|1|1|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13280|95206|-1|1|0|Bracelet of Beetlekind|-1|-1|-1|10|0|0|521|1200|-1|0|0|0|1|1|0|0|0|0|0|16383|1536|0|2|0|0|-3|0|3|0|0|0|0|0|0|0|10|-1|-1|0|-1|IT63|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Bracelet of Beetlekind|1|10|3256|0|0|0|0|1|1|0|0|0|10|0|0|0|3|40|96252|113726|114726|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13281|95207|-1|1|0|Silver Bracelet|-1|-1|-1|10|0|0|521|1200|-1|0|0|0|1|1|0|0|0|0|0|16383|1536|3|2|0|0|-3|0|0|0|0|0|0|0|10|0|0|-1|-1|0|-1|IT63|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Bracelet of Spiderkind|1|14|3256|0|0|0|0|1|1|0|0|0|10|0|0|0|3|203|96530|113727|114727|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13282|95208|-1|1|0|Scrap Metal|-1|-1|-1|11|0|0|1031|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*ScrapMetalCleanerVII|0|0|16383|0|0|0|0|1|1|0|0|0|50|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13287|95209|-1|1|0|Order of Thunder|-1|-1|-1|11|0|0|1002|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|2|5|0|0|0|0|0|10|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Order Of Thunder Medal|1|0|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13288|95210|-1|1|0|Order of Thunder|-1|-1|-1|11|0|0|1002|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Droscos Medal|1|-1|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13289|95211|-1|1|0|Chest of Faith|-1|-1|-1|11|0|0|836|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Chest of Faith(Product)|0|0|16383|0|0|0|0|1|3|0|0|0|120|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13290|95212|-1|1|0|A Donation|-1|-1|-1|11|0|0|646|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Donation 1|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13291|95213|-1|1|0|A Donation|-1|-1|-1|11|0|0|647|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Donation 2|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13292|95214|-1|1|0|A Donation|-1|-1|-1|11|0|0|645|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Donation 3|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13293|95215|-1|1|0|A Donation|-1|-1|-1|11|0|0|646|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Donation 4|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13294|95216|-1|1|0|A Donation|-1|-1|-1|11|0|0|646|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Donation 5|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13295|95217|-1|1|0|A Donation|-1|-1|-1|11|0|0|644|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Donation 6|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13296|95218|-1|1|0|Prayer Beads|-1|-1|-1|29|0|0|848|0|-1|0|0|0|1|1|0|0|0|0|0|14831|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Temple of Life Beads|1|2|16383|0|0|0|0|1|1|0|0|0|2|0|0|0|3|12|96202|113728|114728|1|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13297|95219|-1|1|0|Band of Rodcet Nife|-1|-1|-1|29|0|0|675|1|-1|0|0|0|1|1|0|0|0|0|0|14831|98304|0|0|0|0|3|0|0|0|0|10|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Ring of Channeling|0|0|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13298|95220|-1|1|0|Putrid Bear Hide|-1|-1|-1|11|0|0|554|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|-3|0|0|0|0|0|0|0|0|-10|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Diseased Bear Hide|0|0|16383|0|0|0|0|1|3|0|0|0|45|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13300|95221|-1|1|0|Orb of Slime|-1|-1|-1|10|0|0|507|5000|-1|0|0|0|1|1|0|0|0|0|0|16034|24576|0|0|0|0|0|0|0|0|5|15|0|0|0|0|0|-1|-1|0|-1|IT72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Orb of Slime|1|0|16383|0|0|0|0|1|1|0|0|0|10|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|120455
13301|95222|-1|1|0|Rat Shaped Ring|-1|-1|-1|29|0|0|1148|1|-1|0|0|0|1|1|0|0|0|0|0|23|98304|0|0|0|0|0|0|0|0|0|0|0|10|10|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Bloodsaber Ring|1|0|16383|0|0|0|0|1000|0|0|0|0|1|0|0|0|0|-1|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13302|95223|-1|1|0|Monogrammed Cloth|-1|-1|-1|11|0|0|677|1|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Mileas Handkerchief|0|0|13058|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13303|95224|-1|1|0|Guard Bracelet|-1|-1|-1|10|0|0|620|0|-1|0|0|0|1|1|0|0|0|0|0|927|1536|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|2|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Corrupt Guard Bracelet|0|0|12415|0|0|0|0|1|1|0|0|0|27|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13304|95225|-1|1|0|Guard Bracelet|-1|-1|-1|10|0|0|620|0|-1|0|0|0|1|1|0|0|0|0|0|927|1536|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|2|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Loyal Guard Bracelet|0|0|12415|0|0|0|0|1|1|0|0|0|27|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13305|95226|-1|1|0|Medal of Merit|-1|-1|-1|29|0|0|754|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Medal of Merit|0|0|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13306|95227|-1|1|0|T.O.L. 2020|-1|-1|-1|33|0|0|1081|1|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Strongbox Key 2020|0|0|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13309|95228|-1|1|0|Gnoll Head|-1|-1|-1|11|0|0|744|1|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Gnasher's Head|0|0|16383|0|0|0|0|1|2|0|0|0|15|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13310|95229|-1|1|0|A Cracked Flute|-1|-1|-1|11|0|0|751|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Cordelia's Flute|0|0|16383|0|0|0|0|1|0|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13311|95230|-1|1|0|Intestine Necklace|-1|-1|-1|10|0|0|849|2000|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Basher Necklace|0|0|16383|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13313|95231|-1|1|0|Dwarven Axe|-1|-1|-1|0|0|0|569|5000|-1|0|0|0|1|1|6|26|6|26|2.307692308|925|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT9|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Stormguard Axe|0|0|16383|0|0|0|0|1|2|0|0|0|40|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13314|95232|-1|1|0|Bloodforge Hammer|-1|-1|-1|4|0|0|567|0|-1|0|0|0|1|1|13|50|13|50|2.6|17023|8192|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|-1|-1|0|-1|IT24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|3|*Bloodforge Hammer|1|0|16383|0|0|0|0|1|3|0|0|0|100|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13316|95233|-1|1|0|Ogre Head|-1|-1|-1|11|0|0|920|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Boogs Head|0|0|16383|0|0|0|0|1|2|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13317|95234|-1|1|0|Ogre Head|-1|-1|-1|11|0|0|920|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Goobs Head|0|0|16383|0|0|0|0|1|2|0|0|0|20|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13318|95235|-1|1|0|Crushbone Belt|-1|-1|-1|10|0|0|564|40|-1|0|0|0|1|1|0|0|0|0|0|785|1048576|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Crushbone Orc Belt|0|0|8962|0|0|0|0|1|1|0|0|0|13|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13319|95236|-1|1|0|Crushbone Shoulderpads|-1|-1|-1|10|0|0|668|150|-1|0|0|0|1|1|0|0|0|0|0|1023|64|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Crushbone Legionnaire Pads|0|0|8962|0|0|0|0|1|1|0|0|0|19|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13321|95237|-1|1|0|Eye of Stormhammer|-1|-1|-1|11|0|0|958|2000|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|5|0|0|5|5|1|1|0|-1|IT63|0|4280000000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-1|0|0|3|*Eye of Stormhammer|1|0|16383|0|0|0|0|100|2|-1|0|0|50|0|0|0|3|-1|-1|-1|-1|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|-1|0|13THFLOOR|-1|0|-1|-1|-1|-1|||-1|0|0|0|0|-1|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
13322|95238|-1|1|0|Emerald Shard|-1|-1|-1|11|0|0|958|1|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Shard of Stormhammer I|1|0|16383|0|0|0|0|1|1|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
