zone_shortname|creature_name|hail_text
qcat|Nomaria_Doseniar|Welcome! It is good to see our disciples can still outsmart the guards of Qeynos and make it to the Shrine of Bertoxxulous. Our ranks are best filled with disciples such as yourself. We have need of you. Do you wish to serve the Lord of Disease or not?
qcat|Omorb|Get out of here! You are lucky Omorb didn't crush you by mistake!
qcat|Reania_Jukle|Greetings, $N. What can I help you with?
qcat|Riggin_Vix|Be careful down here, $N. We have seen some strange characters in the eastern tunnels. Some kind of cult members, I think. Watch out.
qcat|Rihtur_Fullome|Hail, $N! I hope the trek into our shrine has not scarred you in any way. Our defenses have been increased lately. Many of the citizens have heard rumors about our shrine. I say it is all due to that soldier.
qcat|Rocthar_Bekesna|I've little time for banter, unless you have come to me for training as a new warrior of the Bloodsabers move along.
qcat|Teydar|Hello $N, it's good to see another shadowknight around here. I'm Teydar. I've made it my life to fashion suitable scabbards and sheaths for our order.
qcat|Timvu|What are you doing down here? This is a dangerous place. We are only here to finish off any enemies of the Circle who escape the sharks.
qcat|Torin_Krentar|The dead are watching you young one, yet you are safe under their otherworldly gaze. Is there something I can do for you?
qcat|Unmuz_Tukore|Your eyes betray your eagerness and your naivety young one. I am Unmuz Tukore. Scourge Knight of the Bloodsabers. If you have come seeking the training as a Shadowknight then I will offer you guidance.
qcat|Vin_Moltor|Heh?? .. BURRP!.. Leave me be will ya.
qcat|Wellis_Pestule|You do not yet bear the sweet aroma of death and decay that the Plague Bringer bestows upon his most faithful servants. What is it that you seek from Wellis?
qcat|Xeture_Demiagar|I have much to do here for the defense of our Temple and the appeasing of our patron Bertoxxulous, the Plague Lord. If the Plague Lord has gifted you with the desire to serve his will as a priest of the Bloodsabers I will assist in your training. If not, then leave me now and do not interrupt me again.
qcat|Zaen_Kalystir|Welcome to the Shrine of the Diseased! You will be repaid for your service when your soul crosses the void into Bertoxxulous' waiting arms. Are you available to do His bidding, or are you too busy?
qcat|an_investigator|an investigator coughs and struggles to move. 'There were... too many... too strong.'
qey2hh1|Brenzl_McMannus|Hail, traveler! It is good to see new faces in our fishing village. I am Brenzl McMannus. I am quite talented with wood and string. I sell the finest nets and bows in the land. Have a glance.
qey2hh1|Brother_Chintle|Blessed are the followers of Rodcet Nife. Do you seek the answers to life?
qey2hh1|Brother_Estle|Greetings, child of life. The way of the Prime Healer shall set you free and cleanse your soul. I hope to see you at mass.
qey2hh1|Brother_Trintle|Greetings. May Rodcet Nife keep you healthy and watch over you in times of disease.
qey2hh1|Chief_Goonda|Greetings to you, $N. What business do you have with us? We are quite busy with the enchantment of the stone.
qey2hh1|Chrislin_Baker|Chrislin Baker slowly lifts her head.'Have you brought any writing materials for me? The last few supplies I had were stolen.'
qey2hh1|Cleet_Miller_Jr|Cleet Miller Jr grumbles and looks up at you.
qey2hh1|Draze_Slashyn|Step aside. I have no quarrel with you.
qey2hh1|Einhorst_McMannus|Greetings, $N. Welcome to the fishing village of Clan McMannus. We sell what we can here. Have a look around but, please do not buy too much. We must save most of our stock for delivery to our home.
qey2hh1|Frostbite|Frostbite RUFF RUFF
qey2hh1|Furball_Miller|<BARK!> Hiya! <Bark!> <Bark!> My name is Furball Miller. I work here on my father's farm. Of course, he is not my real father but he is the one who raised me from a pup. I hope to go back to Blackburrow some day and try to get them to stop all the senseless fighting with the humans of Qeynos.
qey2hh1|Gindlin_Toxfodder|Enough with the formalities. I don't make it to these parts often and I only plan on being here a couple days. My time is precious. You must be a rogue in search of the death juice.
qey2hh1|Gomo_Limerin|No time to talk!! I must be on my way. I am in a race with the paladins from the Temple of Life.
qey2hh1|Grebin_Sneztop|No time to talk!! I must be off. The grains of sand are falling and I must prove that we paladins from the Temple of Thunder are the quickest.
qey2hh1|Guard_Donlan|Welcome, traveler. Have I informed you about the travel tax?
qey2hh1|Habastash_Gikin|No time to talk!! I must be off. The grains of sand are falling and I must prove that we paladins from the Temple of Thunder are the quickest.
qey2hh1|Henina_Miller|Greetings, $N. Welcome to the Miller Farmstead. Cleet and I have lived out here on the plains of Karana for thirty years now. We grow the finest grains in all of Norrath. Admire the grains all you like, but steer clear of those scarecrows.
qey2hh1|Innkeep_Danin|Welcome to my shop $N. You'll be happy to hear that I'm fully stocked. It's nice that things are back to normal now that the plague is over.
qey2hh1|Innkeep_Rislarn|Welcome to my shop $N. You'll be happy to hear that I'm fully stocked. It's nice that things are back to normal now that the plague is over.
qey2hh1|Junth_McMannus|Good to meet you.
qey2hh1|Kobot_Dellin|No time to talk!! I must be on my way. I am in a race with the paladins from the Temple of Life.
qey2hh1|Konia_Swiftfoot|Hello there, $N. I am hosting a relay running contest. Would you like to participate?
qey2hh1|Kyle_Rinlin|No time to talk!! I must be off. The grains of sand are falling and I must prove that we paladins from the Temple of Thunder are the quickest.
qey2hh1|Lander_Billkin|No time to talk!! I must be on my way. I am in a race with the paladins from the Temple of Life.
qey2hh1|Lars_McMannus|Hello. The name's Lars McMannus of Clan McMannus.
qey2hh1|Lempeck_Hargrin|Gree.. .. tings. How are you? Don't get too close to me. I've come down with something bad.
qey2hh1|Linaya_Sowlin|Greetings! It is always nice to meet another traveler. The roads of the Plains of Karana are heavily trodden, but sparsely patrolled. Be careful of bandits and especially of giants. I have seen a few since my move from the Jaggedpine.
qey2hh1|Minda|Hello. Nice to make your acquaintance. Be careful in the plains. There are many creatures. Just stay close to the guard towers.
qey2hh1|Misla_McMannus|Hello. You look a mite scrawny. You should purchase some fishcakes. They will add muscle to your frame.
qey2hh1|Mistrana_Two_Notes|Hail, $N - Are you interested in helping the League of Antonican Bards by delivering some mail?
qey2hh1|Misty_Storyswapper|Nice to meet you, $N. If you are a fellow bard. I must inform you that you will make no profit around here. Not with Guard McCluskey around.
qey2hh1|Parcil_Vinder|No time to talk!! I must be on my way. I am in a race with the paladins from the Temple of Life.
qey2hh1|Quegin_Hadder|No time to talk!! I must be off. The grains of sand are falling and I must prove that we paladins from the Temple of Thunder are the quickest.
qey2hh1|Renux_Herkanor|Master Hanns is going to kill me! I let that dark assassin look at his prized poison collection and he lifted it all when I wasn't looking! He even snatched his Grandmaster's Vial! Master Hanns was so furious he grabbed one of his old blades from his collection and jabbed it at the wall so hard it shattered! I really need some help replacing all that was ruined or I have a feeling Master Hanns is going to send me on a suicide mission!
qey2hh1|Rongol|Great!! I have fifty acres to seed and now I have visitors stopping by to waste my time!!
qey2hh1|Ronly_Jogmill|No time to talk!! I must be on my way. I am in a race with the paladins from the Temple of Life.
qey2hh1|Ryshon_Hunsti|Hello, $N. What brings you to the Karanas? Do you seek enlightenment?
qey2hh1|Sera_McMannus|Well, let's not just stand here gawking! Please purchase something or move on.
qey2hh1|Tolony_Marle|No time to talk!! I must be off. The grains of sand are falling and I must prove that we paladins from the Temple of Thunder are the quickest.
qey2hh1|Tukk|Great!! I have fifty acres to seed and now I have visitors stopping by to waste my time!!
qey2hh1|Ulrich_McMannus|Welcome to the village of McMannus. We sell many goods. Feel free to look around - just keep your hands to yourself and mind Frostbite. Good day.
qey2hh1|Vilnius_the_Small|$N, just because I am short don't mean I can't bounce your $R rump all over these hills. Now, do you have something for me, or are you just in search of a rump bouncing?
qey2hh1|Yiz_Pon|Argh... The beasts are on my tail. They will find me soon... I gave them the skull and still they pursue me!
qey2hh1|a_wandering_spirit|a wandering spirit stops and flashes brightly for a moment. It seems to be regarding you with interest.
qeynos|#Lanhern_Firepride|Why, hello there!! What is a powerful adventurer such as yourself doing in a dive like this? I hope it is buying little ol' me a drink...?
qeynos|Anehan_Treol|Ah.. Hello there.. $N, was it? Yes, right, $N. Anyhow, my name's Anehan Treol, member of the League of Antonican Bards. Feel free to visit our humble guild house here in South Qeynos. It's called the Wind Spirit's Song and we often put on free shows there. I think you'd enjoy it. Anyway, nice chatting with you, and I hope to see you again soon.
